JID,JTYPE,VERDICT
"IPCV,106,民著訴,68,20180821,3",CIVIL,Mixed
"IPCV,108,民著訴,93,20200221,1",CIVIL,Lose
"IPCV,99,民專上易,12,20100830,2",CIVIL,Lose
"IPCV,99,民專訴,216,20110729,2",CIVIL,Lose
"IPCV,110,民專訴,48,20220629,2",CIVIL,Mixed
"PCDV,93,智,14,20060509,4",CIVIL,Lose
"KSDV,95,智,16,20080818,1",CIVIL,Lose
"IPCV,101,民專訴,159,20130830,2",CIVIL,Lose
"TYDV,97,智,2,20130222,3",CIVIL,Lose
"IPCV,99,民專訴,209,20110707,2",CIVIL,Lose
"IPCV,100,民專訴,43,20110909,2",CIVIL,Lose
"KSHV,94,智上,2,20060809,3",CIVIL,Lose
"IPCV,99,民專上更(一),10,20110811,1",CIVIL,Mixed
"IPCV,111,民專上,36,20230706,2",CIVIL,Lose
"PCDV,110,智,5,20220110,1",CIVIL,Lose
"IPCV,108,民著訴,140,20200430,1",CIVIL,Lose
"IPCV,102,民專上,14,20130926,2",CIVIL,Lose
"IPCV,105,民專訴,65,20171016,3",CIVIL,Lose
"IPCV,102,民專訴,72,20140619,3",CIVIL,Lose
"TCDV,94,智,31,20060424,1",CIVIL,Lose
"IPCV,108,民商訴,16,20191015,1",CIVIL,Lose
"SCDV,94,智,8,20081031,2",CIVIL,Lose
"KSDV,92,智,40,20040722,2",CIVIL,Lose
"IPCV,98,民專上易,26,20100701,1",CIVIL,Mixed
"TCDV,95,智,50,20070306,1",CIVIL,Lose
"IPCV,100,民專上,27,20130103,2",CIVIL,Win
"TPDV,101,智,30,20140520,1",CIVIL,Mixed
"SLDV,104,智,4,20160118,1",CIVIL,Lose
"IPCV,104,民專訴,60,20160714,2",CIVIL,Win
"TCDV,110,智,1,20210428,1",CIVIL,Mixed
"IPCV,105,民專訴,96,20170717,2",CIVIL,Lose
"IPCV,109,民商訴,3,20200529,1",CIVIL,Mixed
"PCDV,92,智,42,20040212,1",CIVIL,Lose
"TCDV,93,智,56,20050616,1",CIVIL,Lose
"IPCV,102,民專訴,82,20140326,3",CIVIL,Lose
"IPCV,107,民專訴,114,20190709,2",CIVIL,Lose
"IPCV,101,民著訴,26,20121206,1",CIVIL,Lose
"PCDV,97,智,26,20081231,1",CIVIL,Lose
"IPCV,106,民專上,34,20180426,2",CIVIL,Lose
"IPCV,107,民著上易,2,20180830,1",CIVIL,Lose
"IPCV,103,民商訴,10,20151130,1",CIVIL,Lose
"IPCV,102,民著訴,47,20140310,1",CIVIL,Lose
"TPDV,105,智,38,20170509,1",CIVIL,Lose
"IPCV,106,民著訴,54,20171214,1",CIVIL,Mixed
"TCDV,97,智,29,20091022,1",CIVIL,Lose
"TCHV,94,智上更,1,20050426,1",CIVIL,Lose
"TPDV,97,智,17,20080827,1",CIVIL,Lose
"IPCV,106,民營上更(一),1,20180227,3",CIVIL,Mixed
"IPCV,112,民專上,3,20231128,2",CIVIL,Lose
"IPCV,107,民著上,18,20200528,1",CIVIL,Lose
"IPCV,106,民專訴,13,20180123,2",CIVIL,Lose
"SCDV,96,智,2,20130606,3",CIVIL,Lose
"IPCV,97,民專訴,28,20090921,3",CIVIL,Lose
"IPCV,98,民商訴,26,20100209,1",CIVIL,Lose
"IPCV,108,民專訴,69,20200326,3",CIVIL,Lose
"IPCV,108,民商訴,1,20190507,2",CIVIL,Win
"TNDV,97,智,10,20080917,1",CIVIL,Mixed
"TPSV,103,台上,90,20140115",CIVIL,Lose
"IPCV,98,民專訴,90,20100630,2",CIVIL,Lose
"IPCV,108,民專訴,23,20190621,2",CIVIL,Lose
"IPCV,99,民專上易,22,20110310,2",CIVIL,Lose
"IPCV,110,民專訴,45,20220531,3",CIVIL,Lose
"IPCV,107,民專訴,57,20190430,3",CIVIL,Mixed
"IPCV,111,民商訴,55,20230414,1",CIVIL,Lose
"CHDV,93,智,23,20050504,1",CIVIL,Mixed
"IPCV,105,民專訴,16,20161212,2",CIVIL,Lose
"IPCV,98,民專訴,100,20100621,2",CIVIL,Lose
"IPCV,105,民著上,4,20161020,1",CIVIL,Mixed
"IPCV,107,民專訴,97,20190529,2",CIVIL,Lose
"IPCV,103,民著訴,84,20150608,1",CIVIL,Mixed
"IPCV,105,民商訴,25,20170519,1",CIVIL,Mixed
"IPCV,102,民專訴,110,20140522,2",CIVIL,Lose
"IPCV,109,民著上易,18,20201231,1",CIVIL,Lose
"IPCV,101,民商上,10,20121227,2",CIVIL,Win
"IPCV,112,民專訴,26,20240508,2",CIVIL,Mixed
"IPCV,109,民著上,23,20220526,1",CIVIL,Mixed
"TPSV,105,台上,1203,20160714",CIVIL,Lose
"GSEV,93,岡智小,1,20040813,1",CIVIL,Mixed
"TCDV,100,智,12,20140725,3",CIVIL,Lose
"TCHV,93,智上易,6,20050524,1",CIVIL,Win
"TCDV,107,智,9,20190131,1",CIVIL,Mixed
"IPCV,100,民商上,15,20120329,1",CIVIL,Mixed
"PCDV,103,智,4,20141009,1",CIVIL,Lose
"IPCV,98,民專上,64,20110127,2",CIVIL,Lose
"TNDV,108,智,6,20200622,1",CIVIL,Lose
"IPCV,104,民著訴,14,20150902,1",CIVIL,Win
"TPHV,96,智上,19,20080708,1",CIVIL,Lose
"IPCV,110,民著訴,27,20210831,2",CIVIL,Mixed
"IPCV,101,民專上,14,20130103,2",CIVIL,Lose
"IPCV,111,民專上,2,20220630,2",CIVIL,Lose
"KSHV,93,智上,3,20060705,3",CIVIL,Mixed
"TPSV,92,台上,1658,20030731",CIVIL,Lose
"NHEV,94,湖智簡,3,20050629,1",CIVIL,Mixed
"SLDV,103,智,1,20141013,1",CIVIL,Win
"IPCV,105,民專訴,61,20170414,2",CIVIL,Lose
"IPCV,98,民商上,17,20111013,1",CIVIL,Mixed
"IPCV,109,民著訴,103,20220218,1",CIVIL,Lose
"IPCV,105,民專訴,49,20170825,2",CIVIL,Win
"IPCV,100,民專上易,5,20110728,2",CIVIL,Lose
"SLDV,95,智,26,20070713,4",CIVIL,Mixed
"IPCV,99,民專訴,185,20110324,2",CIVIL,Lose
"IPCV,109,民商上,13,20201126,1",CIVIL,Lose
"IPCV,99,民著訴,48,20110513,1",CIVIL,Lose
"TNDV,108,訴,1409,20200313,2",CIVIL,Win
"IPCV,97,民專訴,13,20080919,1",CIVIL,Lose
"IPCV,104,民著訴,29,20151208,1",CIVIL,Mixed
"TYEV,94,桃智簡,3,20060530,2",CIVIL,Mixed
"IPCV,109,民專訴,104,20220526,3",CIVIL,Mixed
"IPCV,101,民專訴,90,20130207,2",CIVIL,Lose
"TCEV,96,中智簡,1,20070420,1",CIVIL,Mixed
"IPCV,98,民專上,58,20100120,2",CIVIL,Lose
"TNDV,92,智,20,20060323,1",CIVIL,Mixed
"IPCV,101,民專訴,17,20121016,2",CIVIL,Mixed
"IPCV,108,民著上易,8,20200507,1",CIVIL,Lose
"IPCV,109,民著訴,56,20230419,3",CIVIL,Mixed
"IPCV,99,民專訴,191,20110705,1",CIVIL,Lose
"ULDV,94,智,1,20050513,1",CIVIL,Mixed
"TPHV,97,上更(一),26,20091020,1",CIVIL,Lose
"IPCV,104,民專訴,81,20160630,2",CIVIL,Lose
"IPCV,109,民營上,1,20201029,1",CIVIL,Lose
"TPEV,93,北智簡,4,20040630,1",CIVIL,Mixed
"TNHV,95,智上,3,20070821,1",CIVIL,Lose
"IPCV,110,民商上更(一),4,20221215,1",CIVIL,Mixed
"IPCV,101,民專訴,63,20130131,3",CIVIL,Mixed
"IPCV,103,民著訴,29,20150226,1",CIVIL,Win
"TYDV,94,智,33,20060725,1",CIVIL,Lose
"IPCV,107,民專訴,69,20190211,2",CIVIL,Lose
"IPCV,109,民著上,14,20220811,1",CIVIL,Mixed
"IPCV,102,民專訴,97,20141231,3",CIVIL,Mixed
"IPCV,104,民專上,38,20170209,2",CIVIL,Lose
"IPCV,106,民著訴,17,20170829,1",CIVIL,Lose
"IPCV,105,民專上,41,20170810,2",CIVIL,Lose
"IPCV,103,民商上,10,20150702,3",CIVIL,Lose
"IPCV,110,民著訴,41,20210831,1",CIVIL,Mixed
"IPCV,108,民著上易,7,20191212,1",CIVIL,Lose
"IPCV,111,民專訴,17,20220526,2",CIVIL,Lose
"IPCV,104,民專上,19,20160303,2",CIVIL,Lose
"TCDV,96,智,39,20090930,2",CIVIL,Lose
"IPCV,113,民著訴,21,20240916,1",CIVIL,Lose
"TPDV,94,智,63,20060215,1",CIVIL,Lose
"IPCV,111,民專上更一,1,20230406,1",CIVIL,Win
"CHDV,97,智,3,20091112,1",CIVIL,Win
"KSDV,92,智,1,20030324,2",CIVIL,Mixed
"IPCV,106,民專上,23,20180125,2",CIVIL,Lose
"PCDV,92,智,6,20030529,1",CIVIL,Mixed
"TCHV,97,智上易,6,20100112,1",CIVIL,Mixed
"TYDV,94,智,15,20101231,6",CIVIL,Lose
"PCDV,93,重智,5,20041014,1",CIVIL,Mixed
"IPCV,102,民專訴,117,20151104,3",CIVIL,Mixed
"KSDV,95,智,2,20110512,2",CIVIL,Lose
"IPCV,98,民專訴,152,20100428,1",CIVIL,Lose
"IPCV,110,民營上,5,20220729,1",CIVIL,Mixed
"IPCV,105,民專上,19,20161229,2",CIVIL,Lose
"IPCV,107,民著訴,1,20180919,1",CIVIL,Lose
"IPCV,112,民著上易,2,20230928,1",CIVIL,Mixed
"TPDV,95,智更(一),1,20080118,2",CIVIL,Lose
"KSDV,98,智,7,20090630,1",CIVIL,Mixed
"SLDV,96,智,21,20071204,1",CIVIL,Lose
"TPDV,99,智,25,20121130,5",CIVIL,Lose
"IPCV,112,民商上,16,20241113,1",CIVIL,Lose
"IPCV,100,民專訴,74,20120907,3",CIVIL,Mixed
"CHDV,92,智,9,20031027,1",CIVIL,Lose
"TPDV,94,智,5,20080731,4",CIVIL,Lose
"IPCV,99,民專上,55,20110728,2",CIVIL,Lose
"IPCV,103,民著上,4,20151021,1",CIVIL,Lose
"PCDV,96,智,32,20090311,1",CIVIL,Lose
"IPCV,100,民著訴,55,20120926,1",CIVIL,Mixed
"IPCV,99,民著上,2,20101014,1",CIVIL,Mixed
"IPCV,104,民專訴,34,20151231,2",CIVIL,Lose
"IPCV,102,民專訴,115,20140411,2",CIVIL,Mixed
"TPDV,104,智,15,20151026,1",CIVIL,Lose
"IPCV,107,民著上更(一),3,20190328,1",CIVIL,Lose
"IPCV,111,民營上更一,1,20230731,1",CIVIL,Lose
"TPDV,99,智,20,20101207,1",CIVIL,Win
"IPCV,100,民專訴,58,20120215,2",CIVIL,Lose
"CHDV,93,智,8,20051227,1",CIVIL,Mixed
"IPCV,104,民著訴,10,20150608,1",CIVIL,Mixed
"IPCV,107,民專訴,52,20190305,2",CIVIL,Lose
"IPCV,111,民著訴,9,20220809,1",CIVIL,Lose
"IPCV,108,民專上更(一),3,20191212,2",CIVIL,Lose
"IPCV,113,民著訴,46,20241227,1",CIVIL,Lose
"IPCV,108,民專上易,2,20191231,2",CIVIL,Lose
"IPCV,100,民專上,33,20120322,3",CIVIL,Lose
"PCDV,93,重智,3,20050222,1",CIVIL,Mixed
"IPCV,101,民著訴,39,20140424,2",CIVIL,Lose
"IPCV,110,民著訴,20,20210824,1",CIVIL,Mixed
"TCHV,95,智上,9,20070124,3",CIVIL,Lose
"IPCV,108,民專訴,95,20200409,2",CIVIL,Lose
"TPHV,96,智上,7,20070626,1",CIVIL,Lose
"TYDV,93,智,16,20050512,1",CIVIL,Mixed
"IPCV,110,民商訴,1,20210304,1",CIVIL,Lose
"IPCV,101,民專訴,65,20130125,3",CIVIL,Lose
"IPCV,99,民專訴,175,20110125,2",CIVIL,Lose
"MLDV,94,重智,1,20060502,2",CIVIL,Mixed
"IPCV,108,民專上更(一),1,20191231,2",CIVIL,Mixed
"TPHV,96,智上,18,20071231,1",CIVIL,Lose
"IPCV,109,民專訴,29,20210118,2",CIVIL,Lose
"IPCV,107,民著訴,6,20190814,1",CIVIL,Lose
"TCHV,94,智上,1,20050906,1",CIVIL,Lose
"MLDV,92,苗智簡,1,20030304,1",CIVIL,Win
"TNHV,97,智上,2,20090721,2",CIVIL,Lose
"IPCV,98,民專訴,160,20100622,2",CIVIL,Lose
"NHEV,93,湖智簡,3,20050203,1",CIVIL,Mixed
"IPCV,110,民著訴,15,20210518,1",CIVIL,Lose
"PCDV,96,智,1,20100611,3",CIVIL,Lose
"IPCV,99,民專上,75,20120329,3",CIVIL,Lose
"IPCV,99,民專訴,163,20110324,3",CIVIL,Lose
"IPCV,108,民專訴,6,20190514,2",CIVIL,Lose
"IPCV,98,民著訴,4,20090310,1",CIVIL,Mixed
"IPCV,99,民專上易,8,20110303,2",CIVIL,Lose
"TCDV,111,智,2,20221208,1",CIVIL,Lose
"TCHV,95,智上,7,20061011,2",CIVIL,Lose
"CTDV,108,智,6,20191231,1",CIVIL,Mixed
"IPCV,98,民著上易,12,20100520,2",CIVIL,Lose
"IPCV,110,民營上更(一),1,20220120,1",CIVIL,Lose
"IPCV,98,民著訴,2,20090327,3",CIVIL,Mixed
"TNHV,97,智上,4,20080902,1",CIVIL,Lose
"IPCV,112,民商訴,12,20231017,1",CIVIL,Mixed
"IPCV,100,民著上,10,20120412,1",CIVIL,Lose
"IPCV,111,民著上易,4,20220819,1",CIVIL,Lose
"IPCV,107,民專上,32,20190919,2",CIVIL,Lose
"IPCV,104,民專訴,79,20160706,2",CIVIL,Lose
"IPCV,101,民專訴,27,20120914,2",CIVIL,Lose
"IPCV,103,民專上,40,20151029,2",CIVIL,Lose
"IPCV,103,民著訴,21,20160425,1",CIVIL,Mixed
"IPCV,103,民著上,11,20141211,1",CIVIL,Lose
"TPDV,99,智,11,20101015,1",CIVIL,Mixed
"IPCV,103,民專訴,96,20160122,2",CIVIL,Mixed
"PCDV,95,重智,9,20061130,1",CIVIL,Mixed
"TCHV,94,智上,2,20060328,1",CIVIL,Mixed
"IPCV,99,民專訴,146,20110214,2",CIVIL,Lose
"TPSV,105,台上,1085,20160630",CIVIL,Lose
"IPCV,105,民專上,14,20161117,2",CIVIL,Lose
"IPCV,102,民專訴,89,20140110,2",CIVIL,Lose
"IPCV,103,民專上,13,20141218,2",CIVIL,Lose
"IPCV,108,民專上,16,20191219,2",CIVIL,Lose
"TNDV,97,智,15,20090818,2",CIVIL,Lose
"IPCV,105,民專訴,12,20160831,2",CIVIL,Lose
"IPCV,105,民商訴,24,20170331,1",CIVIL,Mixed
"IPCV,106,民專上,24,20180111,2",CIVIL,Lose
"PCDV,93,智,17,20040624,1",CIVIL,Win
"IPCV,99,民商訴,51,20110429,1",CIVIL,Mixed
"TPSV,104,台上,2016,20151022",CIVIL,Lose
"PCDV,97,重智,3,20100820,2",CIVIL,Lose
"IPCV,98,民商訴,28,20091221,1",CIVIL,Lose
"IPCV,104,民著上,2,20150903,1",CIVIL,Lose
"IPCV,101,民專訴,7,20120615,2",CIVIL,Lose
"IPCV,102,民專上,48,20131227,2",CIVIL,Lose
"IPCV,103,民專訴,18,20151231,3",CIVIL,Lose
"IPCV,112,民著訴,83,20240329,1",CIVIL,Lose
"IPCV,108,民著上更(一),4,20191017,1",CIVIL,Lose
"IPCV,107,民專訴,47,20180821,2",CIVIL,Lose
"IPCV,113,民商上,1,20240718,1",CIVIL,Lose
"PTEV,96,屏智簡,1,20070309,1",CIVIL,Win
"IPCV,103,民專訴,68,20141128,2",CIVIL,Lose
"IPCV,110,民著訴,81,20230424,1",CIVIL,Mixed
"SLDV,97,智,4,20090220,1",CIVIL,Win
"IPCV,110,民專上,33,20230224,2",CIVIL,Lose
"IPCV,97,民商訴,8,20081230,1",CIVIL,Lose
"IPCV,103,民專上,23,20150115,2",CIVIL,Lose
"IPCV,97,民著上易,5,20090122,1",CIVIL,Win
"TPDV,92,智,25,20040312,1",CIVIL,Lose
"IPCV,106,民專訴,92,20190308,2",CIVIL,Lose
"IPCV,103,民專上,9,20160407,2",CIVIL,Mixed
"IPCV,109,民專上,8,20210527,3",CIVIL,Mixed
"IPCV,110,民著訴,94,20220316,1",CIVIL,Mixed
"IPCV,109,民專訴,110,20220415,2",CIVIL,Mixed
"SLDV,103,智,10,20141205,1",CIVIL,Lose
"PCDV,101,智,3,20120726,1",CIVIL,Lose
"IPCV,104,民著訴,61,20160315,1",CIVIL,Mixed
"PCDV,97,智,11,20090910,2",CIVIL,Mixed
"IPCV,98,民專上,14,20100930,2",CIVIL,Lose
"SCDV,96,重智,2,20100407,4",CIVIL,Lose
"IPCV,106,民專上,20,20180329,2",CIVIL,Lose
"PCDV,105,智,2,20160530,1",CIVIL,Lose
"IPCV,108,民專上,12,20191121,2",CIVIL,Lose
"IPCV,111,民商訴,41,20240618,1",CIVIL,Mixed
"IPCV,102,民專訴,34,20131225,1",CIVIL,Lose
"TNHV,89,重上更,20,20001121",CIVIL,Mixed
"IPCV,108,民專上,38,20200604,3",CIVIL,Lose
"IPCV,108,民專訴,59,20200215,2",CIVIL,Lose
"IPCV,112,民著上易,17,20240314,1",CIVIL,Lose
"TPDV,94,智,28,20071031,2",CIVIL,Mixed
"TPHV,97,智上易,12,20090414,1",CIVIL,Lose
"IPCV,104,民專訴,47,20160418,2",CIVIL,Win
"IPCV,105,民商上,4,20161027,1",CIVIL,Lose
"IPCV,104,民專上易,11,20170601,4",CIVIL,Lose
"IPCV,105,民著訴,32,20161129,1",CIVIL,Mixed
"CHDV,93,智,11,20041022,1",CIVIL,Lose
"PCDV,96,智,44,20080402,2",CIVIL,Mixed
"TPHV,97,智上易,3,20080701,1",CIVIL,Lose
"IPCV,107,民專訴,62,20200413,3",CIVIL,Lose
"IPCV,98,民著上易,5,20090604,1",CIVIL,Lose
"TPDV,101,智,14,20130417,2",CIVIL,Lose
"TPDV,95,智,68,20090417,3",CIVIL,Lose
"TPDV,105,智,28,20170223,1",CIVIL,Mixed
"IPCV,100,民專上,34,20111130,2",CIVIL,Lose
"KSHV,97,智上,1,20090527,2",CIVIL,Lose
"IPCV,107,民著訴,23,20200227,1",CIVIL,Lose
"IPCV,109,民著訴,118,20210308,1",CIVIL,Mixed
"IPCV,104,民專訴,54,20170707,5",CIVIL,Lose
"IPCV,102,民著訴,12,20140227,1",CIVIL,Mixed
"IPCV,103,民專訴,90,20151228,2",CIVIL,Lose
"SCDV,100,智,1,20120920,2",CIVIL,Mixed
"KLDV,93,智,1,20050818,2",CIVIL,Lose
"CHEV,97,彰簡,574,20100104,1",CIVIL,Lose
"IPCV,111,民著上,14,20230525,1",CIVIL,Mixed
"IPCV,103,民專上易,8,20150827,2",CIVIL,Mixed
"IPCV,113,民著上,2,20240726,1",CIVIL,Lose
"TCDV,92,智,46,20050112,1",CIVIL,Mixed
"KSDV,92,智,10,20040812,1",CIVIL,Lose
"IPCV,100,民專訴,66,20120627,2",CIVIL,Lose
"IPCV,105,民著上,2,20161208,2",CIVIL,Lose
"IPCV,100,民專訴,35,20120531,2",CIVIL,Lose
"IPCV,99,民專訴,135,20101130,2",CIVIL,Lose
"TPSV,103,台上,73,20140115",CIVIL,Lose
"IPCV,98,民專訴,42,20090907,2",CIVIL,Lose
"IPCV,99,民專訴,186,20110128,2",CIVIL,Lose
"IPCV,108,民商訴,22,20200421,1",CIVIL,Win
"IPCV,106,民專訴,20,20170918,2",CIVIL,Lose
"TPDV,98,智,2,20090630,3",CIVIL,Mixed
"IPCV,109,民著訴,76,20201109,1",CIVIL,Lose
"IPCV,101,民專上,32,20130403,2",CIVIL,Lose
"IPCV,108,民專訴,13,20190819,3",CIVIL,Lose
"IPCV,105,民著訴,10,20170426,3",CIVIL,Lose
"TYDV,96,智,14,20101007,1",CIVIL,Mixed
"IPCV,98,民專訴,117,20100914,2",CIVIL,Lose
"IPCV,112,民專訴,1,20240430,2",CIVIL,Lose
"TPDV,102,智,19,20140430,1",CIVIL,Lose
"IPCV,100,民專上,10,20120131,3",CIVIL,Lose
"TPDV,95,智,19,20090731,3",CIVIL,Lose
"IPCV,99,民專訴,71,20100921,2",CIVIL,Lose
"IPCV,99,民專訴,221,20110616,2",CIVIL,Lose
"MLDV,110,智,5,20230720,2",CIVIL,Lose
"TPDV,105,智,22,20180123,1",CIVIL,Win
"IPCV,112,民著上易,14,20240425,1",CIVIL,Lose
"IPCV,109,民專上,29,20210107,2",CIVIL,Lose
"IPCV,101,民商訴,45,20130327,1",CIVIL,Mixed
"IPCV,111,民著訴,38,20221128,1",CIVIL,Mixed
"TNDV,96,智,3,20080516,1",CIVIL,Lose
"TPHV,94,智上,22,20060919,2",CIVIL,Lose
"IPCV,110,民著訴,74,20210909,1",CIVIL,Lose
"IPCV,98,民專上,6,20100520,3",CIVIL,Mixed
"IPCV,106,民商訴,14,20180208,1",CIVIL,Mixed
"IPCV,110,民商上更(一),2,20211216,1",CIVIL,Mixed
"IPCV,99,民專訴,150,20110330,2",CIVIL,Lose
"IPCV,111,民專上,35,20230310,2",CIVIL,Lose
"IPCV,100,民專訴,14,20111221,2",CIVIL,Lose
"IPCV,99,民專訴,30,20100629,1",CIVIL,Lose
"IPCV,104,民著上,10,20160331,1",CIVIL,Mixed
"IPCV,103,民專訴,105,20160201,1",CIVIL,Lose
"IPCV,109,民專訴,53,20210511,3",CIVIL,Mixed
"IPCV,111,民商訴,24,20221117,1",CIVIL,Mixed
"IPCV,109,民專上,9,20211104,2",CIVIL,Lose
"IPCV,109,民專訴,11,20201030,2",CIVIL,Lose
"IPCV,111,民著訴,88,20230713,1",CIVIL,Mixed
"IPCV,97,民著上更(二),3,20100107,1",CIVIL,Lose
"KSDV,95,智,23,20061219,1",CIVIL,Win
"IPCV,111,民著上,13,20231026,1",CIVIL,Lose
"IPCV,109,民著上易,26,20210325,1",CIVIL,Lose
"IPCV,106,民專上,38,20181128,2",CIVIL,Win
"TCDV,97,智,21,20101129,3",CIVIL,Lose
"IPCV,99,民專訴,93,20110628,3",CIVIL,Mixed
"IPCV,102,民專訴,39,20131112,2",CIVIL,Lose
"IPCV,98,民專訴,53,20091028,2",CIVIL,Lose
"IPCV,105,民專訴,62,20170714,2",CIVIL,Mixed
"IPCV,101,民著上易,9,20130711,1",CIVIL,Lose
"IPCV,102,民著上,11,20131017,2",CIVIL,Lose
"IPCV,100,民著訴,13,20110803,1",CIVIL,Mixed
"IPCV,100,民專上,46,20120524,2",CIVIL,Mixed
"IPCV,105,民商訴,49,20171130,1",CIVIL,Mixed
"TNDV,92,智,28,20070502,1",CIVIL,Mixed
"IPCV,108,民商訴,41,20200417,1",CIVIL,Mixed
"IPCV,111,民專上,27,20221222,2",CIVIL,Lose
"IPCV,100,民專訴,127,20120831,2",CIVIL,Lose
"IPCV,106,民專上,39,20181108,2",CIVIL,Win
"PCDV,95,智,29,20090629,3",CIVIL,Lose
"IPCV,100,民專訴,30,20120314,2",CIVIL,Mixed
"KSDV,94,智,8,20080331,5",CIVIL,Mixed
"IPCV,102,民著上,12,20140821,3",CIVIL,Mixed
"IPCV,110,民商訴,55,20220429,1",CIVIL,Lose
"IPCV,110,民商訴,49,20220504,1",CIVIL,Lose
"TPHV,95,智上易,9,20060920,1",CIVIL,Lose
"IPCV,107,民商訴,58,20191031,1",CIVIL,Mixed
"IPCV,107,民著訴,64,20200227,1",CIVIL,Lose
"TPHV,95,智上,60,20070710,1",CIVIL,Lose
"IPCV,103,民專上,38,20151231,3",CIVIL,Lose
"IPCV,108,民著訴,62,20200428,3",CIVIL,Win
"IPCV,109,民專訴,112,20210727,1",CIVIL,Lose
"TCHV,95,智上,18,20081028,1",CIVIL,Lose
"IPCV,101,民專訴,105,20130329,2",CIVIL,Lose
"IPCV,105,民專訴,98,20170613,2",CIVIL,Lose
"IPCV,99,民專訴,222,20110721,3",CIVIL,Lose
"PCDV,96,重智,4,20070530,1",CIVIL,Mixed
"TPDV,101,智,24,20130822,2",CIVIL,Lose
"IPCV,107,民專訴,7,20180824,2",CIVIL,Lose
"CTDV,108,智,9,20191231,1",CIVIL,Mixed
"IPCV,102,民商上易,5,20131128,1",CIVIL,Lose
"IPCV,102,民著訴,28,20131227,1",CIVIL,Mixed
"IPCV,105,民專訴,29,20161104,2",CIVIL,Lose
"IPCV,100,民商訴,13,20120330,1",CIVIL,Mixed
"TPHV,93,智上,13,20041115,1",CIVIL,Mixed
"IPCV,101,民專訴,121,20131122,3",CIVIL,Win
"TPHV,95,智上更(一),1,20070508,1",CIVIL,Lose
"TCDV,107,智,4,20200730,3",CIVIL,Mixed
"IPCV,99,民專上更(一),4,20101007,3",CIVIL,Lose
"IPCV,105,民營上更(一),1,20171116,1",CIVIL,Mixed
"IPCV,101,民專訴,125,20130430,3",CIVIL,Lose
"IPCV,106,民著訴,45,20180131,1",CIVIL,Lose
"IPCV,109,民著訴,117,20210727,1",CIVIL,Lose
"IPCV,112,民商訴,16,20230801,1",CIVIL,Lose
"IPCV,99,民專上,18,20101223,2",CIVIL,Lose
"IPCV,106,民專訴,55,20180206,4",CIVIL,Lose
"IPCV,101,民商訴,18,20121130,1",CIVIL,Lose
"IPCV,98,民著訴,41,20100831,4",CIVIL,Lose
"IPCV,105,民專上,40,20170426,2",CIVIL,Lose
"IPCV,109,民著上易,6,20200604,1",CIVIL,Lose
"IPCV,104,民商上,13,20160512,1",CIVIL,Lose
"IPCV,104,民著上易,17,20160602,1",CIVIL,Lose
"IPCV,98,民專訴,83,20100727,2",CIVIL,Lose
"IPCV,105,民專訴,1,20170210,2",CIVIL,Mixed
"IPCV,98,民著訴,15,20090519,1",CIVIL,Lose
"IPCV,107,民商訴,50,20190731,1",CIVIL,Lose
"IPCV,112,民著上,20,20241024,1",CIVIL,Mixed
"PCDV,93,智,43,20060428,1",CIVIL,Lose
"IPCV,103,民著訴,78,20150522,1",CIVIL,Mixed
"IPCV,98,民專訴,96,20101012,3",CIVIL,Mixed
"IPCV,101,民著訴,33,20121221,1",CIVIL,Lose
"IPCV,107,民商訴,23,20181112,1",CIVIL,Win
"IPCV,98,民著訴,14,20090511,1",CIVIL,Mixed
"IPCV,102,民專上,39,20131226,2",CIVIL,Lose
"IPCV,107,民專上易,5,20190328,1",CIVIL,Lose
"IPCV,100,民專訴,80,20120629,2",CIVIL,Mixed
"PCDV,96,智,42,20091030,2",CIVIL,Lose
"IPCV,107,民專訴,55,20181210,2",CIVIL,Lose
"IPCV,103,民專訴,75,20150831,2",CIVIL,Lose
"IPCV,103,民商訴,23,20150226,2",CIVIL,Lose
"KSDV,96,智,10,20071122,1",CIVIL,Mixed
"TPDV,92,智,77,20040128,1",CIVIL,Mixed
"CHDV,95,智,19,20100325,3",CIVIL,Lose
"IPCV,110,民著訴,34,20210907,1",CIVIL,Lose
"IPCV,111,民著訴,77,20230711,1",CIVIL,Mixed
"IPCV,110,民專上更(一),1,20211130,2",CIVIL,Lose
"IPCV,99,民專訴,17,20100719,2",CIVIL,Lose
"IPCV,111,民商訴,49,20230919,1",CIVIL,Lose
"TCHV,94,智上易,10,20060315,1",CIVIL,Lose
"PCDV,95,重智,3,20071016,6",CIVIL,Win
"IPCV,107,民商訴,39,20200217,2",CIVIL,Mixed
"TCDV,100,智,15,20120727,1",CIVIL,Mixed
"TNHV,95,智上,2,20090512,1",CIVIL,Mixed
"IPCV,101,民專上,47,20130724,2",CIVIL,Lose
"TPHV,94,智上,11,20050713,2",CIVIL,Lose
"TPDV,95,智,12,20081104,6",CIVIL,Lose
"TCHV,92,智上,3,20040512,4",CIVIL,Lose
"TCDV,93,智,70,20051129,1",CIVIL,Lose
"TPDV,92,智,57,20040721,1",CIVIL,Lose
"IPCV,109,民專上,47,20220818,2",CIVIL,Lose
"TYDV,99,智,9,20110712,2",CIVIL,Lose
"TPDV,105,智,30,20190510,1",CIVIL,Mixed
"IPCV,104,民專訴,15,20170831,1",CIVIL,Mixed
"TNDV,97,智,3,20091006,1",CIVIL,Lose
