JID,JTYPE,VERDICT
"TYDM,101,審智簡,3,20120530,1",CRIMINAL,Lose
"TYDM,97,桃簡,3753,20081210,1",CRIMINAL,Lose
"TCHM,92,上更(一),87,20030520",CRIMINAL,Lose
"TNEM,92,南簡,1389,20031209,1",CRIMINAL,Lose
"PCDM,91,易,3381,20030206,1",CRIMINAL,Lose
"CHDM,93,簡,74,20040531,1",CRIMINAL,Lose
"KSDM,89,易,1474,20000615",CRIMINAL,Lose
"KSDM,96,簡,5026,20070830,1",CRIMINAL,Lose
"TCDM,103,中智簡,101,20141230,1",CRIMINAL,Lose
"TCDM,90,自,541,20020125,1",CRIMINAL,Win
"TPDM,93,易,1748,20050131,1",CRIMINAL,Lose
"KSDM,99,審簡,61,20100330,1",CRIMINAL,Lose
"TYDM,109,審原智簡,3,20201126,1",CRIMINAL,Lose
"PTDM,110,智簡,7,20220127,1",CRIMINAL,Lose
"TCDM,103,智簡,27,20140630,1",CRIMINAL,Lose
"PCDM,106,智簡,43,20170721,1",CRIMINAL,Lose
"SCDM,98,審竹簡,462,20090605,1",CRIMINAL,Lose
"PCDM,99,智簡,44,20100408,1",CRIMINAL,Lose
"TCDM,110,智易,20,20210831,1",CRIMINAL,Lose
"TYDM,93,桃簡,569,20040831,1",CRIMINAL,Lose
"KSDM,96,簡,424,20070131,1",CRIMINAL,Lose
"NTDM,97,投刑簡,325,20080701,1",CRIMINAL,Lose
"KSDM,102,智簡,31,20130610,1",CRIMINAL,Lose
"TPDM,90,簡,1843,20010619,1",CRIMINAL,Lose
"KSDM,101,智簡,118,20120619,1",CRIMINAL,Lose
"KSDM,90,易,820,20010329,1",CRIMINAL,Lose
"MLDM,110,智易,1,20220120,1",CRIMINAL,Lose
"KSDM,101,智簡,235,20130301,1",CRIMINAL,Lose
"TPDM,89,易,1550,20000831,1",CRIMINAL,Lose
"CYDM,112,智簡,1,20230131,1",CRIMINAL,Lose
"TCDM,100,中智簡,50,20110804,1",CRIMINAL,Lose
"TCDM,112,智訴,3,20230808,1",CRIMINAL,Lose
"IPCM,102,刑智上訴,80,20140327,1",CRIMINAL,Lose
"SLDM,99,智訴,1,20100714,1",CRIMINAL,Lose
"TCDM,88,訴,1936,20001011",CRIMINAL,Lose
"TPDM,99,智簡,25,20100312,1",CRIMINAL,Lose
"PCDM,96,簡,486,20070623,1",CRIMINAL,Lose
"CTDM,108,智簡,29,20191017,1",CRIMINAL,Lose
"PCDM,108,智簡上,19,20200408,1",CRIMINAL,Lose
"PTDM,107,智易,5,20181227,1",CRIMINAL,Win
"TPDM,101,智簡,76,20121031,1",CRIMINAL,Lose
"TNDM,95,簡,450,20060223,1",CRIMINAL,Lose
"TCHM,96,上易,213,20070215,1",CRIMINAL,Lose
"IPCM,111,刑智上易,66,20230426,1",CRIMINAL,Lose
"TYDM,106,壢智簡,11,20171124,1",CRIMINAL,Lose
"IPCM,102,刑智上更(一),2,20130531,1",CRIMINAL,Lose
"KSDM,91,易,1451,20020610,1",CRIMINAL,Lose
"KSDM,94,簡,1489,20050329,1",CRIMINAL,Lose
"SLDM,105,審智簡,13,20161007,1",CRIMINAL,Lose
"IPCM,104,刑智上易,22,20150423,1",CRIMINAL,Lose
"IPCM,99,刑智上訴,60,20101227,1",CRIMINAL,Lose
"KSDM,102,智簡,197,20131111,1",CRIMINAL,Lose
"IPCM,111,刑智上訴,16,20230316,1",CRIMINAL,Lose
"PCDM,105,智簡,71,20161216,1",CRIMINAL,Lose
"CTDM,108,智簡,52,20200213,1",CRIMINAL,Lose
"TCDM,92,易,775,20030625,1",CRIMINAL,Win
"TNDM,94,訴,1564,20060215,1",CRIMINAL,Lose
"CYDM,99,智簡,20,20100731,1",CRIMINAL,Lose
"PTDM,92,簡,507,20030930,1",CRIMINAL,Lose
"KSDM,91,訴,1182,20020520,1",CRIMINAL,Lose
"PCDM,89,易,3311,20010424,1",CRIMINAL,Lose
"KSDM,96,簡,5683,20071116,1",CRIMINAL,Lose
"KSDM,111,智易,7,20221209,1",CRIMINAL,Win
"KSDM,109,智易,10,20210528,1",CRIMINAL,Lose
"TPSM,105,台上,575,20160309",CRIMINAL,Lose
"TCHM,91,上易,1674,20021107,1",CRIMINAL,Win
"IPCM,108,刑智上易,68,20191205,1",CRIMINAL,Lose
"CHDM,100,智簡,15,20110422,1",CRIMINAL,Lose
"TPDM,110,智易,30,20220705,1",CRIMINAL,Lose
"TCDM,98,易,2093,20090716,1",CRIMINAL,Lose
"TCDM,102,中智簡,62,20131129,1",CRIMINAL,Lose
"SCDM,107,智簡,12,20181102,1",CRIMINAL,Lose
"TCDM,96,中簡,183,20070322,1",CRIMINAL,Lose
"PCDM,110,智易,26,20211007,1",CRIMINAL,Win
"TPHM,92,上更(一),352,20031112,1",CRIMINAL,Lose
"TCDM,100,中智簡,103,20120119,1",CRIMINAL,Lose
"KSDM,97,審簡,7046,20090211,1",CRIMINAL,Lose
"TCDM,100,中智簡,27,20110531,1",CRIMINAL,Lose
"TCDM,99,中智簡,8,20100224,1",CRIMINAL,Lose
"TNDM,103,智簡,27,20140924,1",CRIMINAL,Lose
"SLDM,99,審簡,14,20100122,1",CRIMINAL,Lose
"TPDM,112,智簡,7,20230411,1",CRIMINAL,Lose
"IPCM,112,刑智上訴,28,20240411,1",CRIMINAL,Lose
"PCDM,113,智簡,2,20240116,1",CRIMINAL,Lose
"CTDM,107,智簡,6,20180416,1",CRIMINAL,Lose
"IPCM,97,刑智上易,45,20090108,1",CRIMINAL,Lose
"TYDM,99,桃智簡,27,20100913,1",CRIMINAL,Lose
"KSHM,91,上訴,1822,20030114,1",CRIMINAL,Lose
"TYDM,101,桃智簡,19,20120321,1",CRIMINAL,Lose
"CTDM,110,智簡,11,20210527,1",CRIMINAL,Lose
"TPDM,92,簡,1641,20030703,1",CRIMINAL,Lose
"TCDM,101,智簡,25,20120704,1",CRIMINAL,Lose
"TNDM,104,智簡,7,20150130,1",CRIMINAL,Lose
"TPDM,99,智易,28,20100514,1",CRIMINAL,Lose
"TYDM,96,壢簡,958,20070514,1",CRIMINAL,Lose
"TYDM,98,壢簡,1217,20090630,1",CRIMINAL,Lose
"CTDM,104,智易,13,20161117,3",CRIMINAL,Lose
"TYDM,103,壢智簡,3,20140527,1",CRIMINAL,Lose
"IPCM,99,刑智上易,34,20100624,1",CRIMINAL,Lose
"PTDM,98,簡,1263,20090925,1",CRIMINAL,Lose
"IPCM,106,刑智上訴,23,20180223,1",CRIMINAL,Lose
"PCDM,93,簡,3957,20040907,1",CRIMINAL,Lose
"CYDM,103,智簡上,1,20140225,1",CRIMINAL,Lose
"SCDM,93,竹簡,635,20050126,1",CRIMINAL,Lose
"TCDM,112,中智簡,35,20230921,1",CRIMINAL,Lose
"KSDM,96,訴,3885,20080220,1",CRIMINAL,Win
"TNDM,109,智簡,33,20200619,1",CRIMINAL,Lose
"KLDM,98,基簡,736,20090611,1",CRIMINAL,Lose
"TPDM,92,簡,1764,20030530,1",CRIMINAL,Lose
"KSDM,99,審簡,2753,20100722,1",CRIMINAL,Lose
"PCDM,103,智簡,88,20150120,1",CRIMINAL,Lose
"TPDM,90,自,946,20030910,2",CRIMINAL,Lose
"TNDM,104,智簡,23,20150427,1",CRIMINAL,Lose
"TPDM,96,易,376,20070329,1",CRIMINAL,Lose
"SCDM,93,自,23,20050407,1",CRIMINAL,Lose
"TPHM,96,上更(一),416,20070731,1",CRIMINAL,Lose
"SLEM,105,士簡,571,20160921,1",CRIMINAL,Lose
"TNDM,112,智簡,17,20230605,1",CRIMINAL,Lose
"TNHM,91,上易,78,20020925,1",CRIMINAL,Win
"TPDM,102,智簡,36,20130723,1",CRIMINAL,Lose
"KSDM,89,易,353,20000331",CRIMINAL,Lose
"KSDM,102,智訴,2,20130725,1",CRIMINAL,Lose
"TTDM,97,簡,42,20081128,1",CRIMINAL,Lose
"CHDM,95,簡上,129,20060822,1",CRIMINAL,Lose
"CHDM,108,智易,21,20191118,1",CRIMINAL,Lose
"CHDM,107,智簡,21,20180928,1",CRIMINAL,Lose
"TYDM,100,智訴,9,20120504,1",CRIMINAL,Lose
"TPDM,102,智簡,71,20130924,1",CRIMINAL,Lose
"PCDM,111,智簡上,19,20230308,1",CRIMINAL,Lose
"PCDM,95,簡,5346,20061031,1",CRIMINAL,Lose
"IPCM,111,刑智上重訴,1,20220512,1",CRIMINAL,Lose
"KLDM,102,基智簡,6,20130610,1",CRIMINAL,Lose
"TPDM,108,智簡,61,20200221,1",CRIMINAL,Lose
"KSDM,89,訴,1323,20000630",CRIMINAL,Lose
"KSDM,103,智簡,146,20140718,1",CRIMINAL,Lose
"IPCM,100,刑智上易,17,20110530,1",CRIMINAL,Lose
"KSDM,94,簡上,90,20050628,2",CRIMINAL,Lose
"KLDM,101,基智簡,2,20120424,1",CRIMINAL,Lose
"KSDM,99,審智簡,23,20100430,1",CRIMINAL,Lose
"PTDM,102,智簡,6,20130417,1",CRIMINAL,Lose
"TCDM,109,中智簡,13,20200520,1",CRIMINAL,Lose
"TCHM,96,重上更(四),115,20080123,2",CRIMINAL,Lose
"TYDM,94,桃簡,33,20050630,1",CRIMINAL,Lose
"TPDM,107,智簡,49,20180905,1",CRIMINAL,Lose
"KSDM,91,易,190,20020328,1",CRIMINAL,Lose
"IPCM,102,刑智上訴,1,20130221,1",CRIMINAL,Lose
"CYDM,108,智簡,8,20190423,1",CRIMINAL,Lose
"TPDM,108,智簡,1,20190212,1",CRIMINAL,Lose
"TPHM,90,上易,279,20010320,1",CRIMINAL,Lose
"TCDM,112,智易,5,20241220,3",CRIMINAL,Win
"TCDM,107,智簡,31,20180820,1",CRIMINAL,Lose
"KSDM,106,智易,15,20181004,1",CRIMINAL,Win
"TCDM,105,中智簡,14,20160429,1",CRIMINAL,Lose
"KSDM,102,智簡,281,20140402,1",CRIMINAL,Lose
"TCHM,94,上訴,2315,20070329,1",CRIMINAL,Lose
"SLDM,89,訴,373,20010216,1",CRIMINAL,Lose
"PCDM,98,簡,4980,20091014,1",CRIMINAL,Lose
"TPDM,102,智易,58,20140515,2",CRIMINAL,Win
"KSDM,90,易,4334,20020617,2",CRIMINAL,Lose
"TCDM,91,訴,2161,20030514,2",CRIMINAL,Lose
"TCDM,107,智簡,25,20180531,1",CRIMINAL,Lose
"TPDM,105,智簡,40,20161202,1",CRIMINAL,Lose
"TYDM,106,審智易,18,20171129,1",CRIMINAL,Lose
"TNDM,108,智簡,3,20190125,1",CRIMINAL,Lose
"KSDM,90,易,2075,20010727,1",CRIMINAL,Lose
"KSDM,89,自,386,20001007",CRIMINAL,Win
"IPCM,99,刑智上訴,39,20100819,1",CRIMINAL,Lose
"PCDM,96,簡,1577,20070323,1",CRIMINAL,Lose
"TYDM,98,桃簡,2677,20090828,1",CRIMINAL,Lose
"PTDM,109,智簡,14,20200630,1",CRIMINAL,Lose
"KSDM,102,智簡,161,20131204,1",CRIMINAL,Lose
"TCDM,108,中智簡,45,20191106,1",CRIMINAL,Lose
"CLEM,90,壢簡,239,20020329,1",CRIMINAL,Lose
"TNDM,103,智簡,32,20141022,1",CRIMINAL,Lose
"KSDM,99,審智簡,6,20100319,1",CRIMINAL,Lose
"CHDM,111,智簡,57,20221221,1",CRIMINAL,Lose
"IPCM,101,刑智上訴,6,20120322,1",CRIMINAL,Lose
"CHDM,98,簡,2121,20091022,1",CRIMINAL,Lose
"PCDM,105,智簡,5,20160112,1",CRIMINAL,Lose
"TPHM,95,上更(一),107,20061031,1",CRIMINAL,Lose
"TCDM,101,智訴,20,20130116,1",CRIMINAL,Lose
"KSDM,104,智簡,120,20160113,1",CRIMINAL,Lose
"CHDM,112,智簡,41,20230720,1",CRIMINAL,Lose
"TCDM,92,易,1501,20030704,1",CRIMINAL,Lose
"TCDM,111,中智簡,48,20220830,1",CRIMINAL,Lose
"SLDM,92,易,227,20040813,1",CRIMINAL,Lose
"KSDM,99,審智簡,60,20101130,1",CRIMINAL,Lose
"CYDM,103,智簡,5,20140113,1",CRIMINAL,Lose
"IPCM,102,刑智上訴,64,20130926,1",CRIMINAL,Lose
"TCDM,97,易,2845,20080916,1",CRIMINAL,Win
"PCDM,107,智訴緝,1,20181023,1",CRIMINAL,Lose
"KSDM,109,智簡,4,20200320,1",CRIMINAL,Lose
"TPSM,104,台上,2980,20151007",CRIMINAL,Lose
"KSDM,89,易,3165,20000831,1",CRIMINAL,Lose
"TYDM,110,壢智簡,3,20210918,1",CRIMINAL,Lose
"SLDM,88,易,1244,20000413",CRIMINAL,Lose
"TCDM,95,易,667,20060414,1",CRIMINAL,Lose
"ILDM,103,智簡,13,20140812,1",CRIMINAL,Lose
"TNHM,92,上易,632,20030902,1",CRIMINAL,Win
"CHDM,104,智簡,34,20151021,1",CRIMINAL,Lose
"CHDM,104,智簡,15,20150317,1",CRIMINAL,Lose
"CHDM,93,訴,1014,20040831,1",CRIMINAL,Lose
"CYDM,102,智簡,50,20131129,1",CRIMINAL,Lose
"NHEM,99,湖簡,207,20100928,1",CRIMINAL,Lose
"TPDM,101,智訴,33,20140828,1",CRIMINAL,Lose
"TPDM,91,訴,1401,20070131,2",CRIMINAL,Mixed
"TCDM,110,中智簡,27,20210528,1",CRIMINAL,Win
"PCDM,101,智簡,22,20120302,1",CRIMINAL,Lose
"MLDM,95,苗簡,232,20060417,1",CRIMINAL,Lose
"ILDM,102,智易,17,20130722,1",CRIMINAL,Lose
"TCDM,92,易,2130,20031112,2",CRIMINAL,Lose
"TCDM,102,中智簡,74,20140408,1",CRIMINAL,Lose
"TCDM,96,易,2597,20070710,1",CRIMINAL,Lose
"PCDM,99,智簡,39,20100422,1",CRIMINAL,Lose
"KSDM,90,易,1320,20010531,1",CRIMINAL,Lose
"SLDM,107,智訴,3,20190626,1",CRIMINAL,Lose
"PCDM,103,智簡上,21,20150331,1",CRIMINAL,Lose
"IPCM,112,刑智上訴,2,20230517,1",CRIMINAL,Lose
"TCDM,100,中智簡,84,20111103,1",CRIMINAL,Lose
"FYEM,105,豐智簡,13,20170123,1",CRIMINAL,Lose
"SLDM,98,易,130,20090930,2",CRIMINAL,Win
"KSDM,97,審簡,5977,20090406,1",CRIMINAL,Lose
"TPDM,94,簡,1634,20050819,1",CRIMINAL,Lose
"TCDM,99,中智簡,3,20100622,1",CRIMINAL,Lose
"TYDM,95,桃簡,746,20060518,1",CRIMINAL,Lose
"TCHM,96,上易,1933,20071213,1",CRIMINAL,Lose
"TNDM,109,智簡,56,20200930,1",CRIMINAL,Lose
"PTDM,95,簡,1115,20060824,1",CRIMINAL,Lose
"CYDM,98,嘉簡,596,20090427,1",CRIMINAL,Lose
"TPDM,97,易,2100,20121031,2",CRIMINAL,Lose
"TYDM,107,智易,19,20201124,1",CRIMINAL,Lose
"HLDM,110,原智簡,2,20220308,1",CRIMINAL,Lose
"IPCM,98,刑智上更(一),16,20090723,2",CRIMINAL,Lose
"TNDM,97,簡,2345,20090210,1",CRIMINAL,Lose
"KSDM,111,智簡,8,20220620,1",CRIMINAL,Lose
"TCDM,109,中智簡,64,20200923,1",CRIMINAL,Lose
"PCDM,107,智簡,3,20180112,1",CRIMINAL,Lose
"PCDM,103,智簡,3,20140306,1",CRIMINAL,Lose
"TYDM,102,壢智簡,19,20131029,1",CRIMINAL,Lose
"PCDM,97,簡,8091,20090331,1",CRIMINAL,Lose
"TNHM,92,上易,152,20030624,1",CRIMINAL,Lose
"TYDM,111,審智簡,4,20220420,1",CRIMINAL,Lose
"IPCM,105,刑智上訴,5,20160629,1",CRIMINAL,Lose
"KSDM,105,智簡,124,20170424,1",CRIMINAL,Lose
"PCDM,95,簡,12,20060104,1",CRIMINAL,Lose
"TPDM,100,智簡,90,20111226,1",CRIMINAL,Lose
"IPCM,97,刑智上易,69,20090209,1",CRIMINAL,Lose
"IPCM,97,刑智上訴,19,20081106,3",CRIMINAL,Lose
"CYDM,111,智簡,33,20220920,1",CRIMINAL,Lose
"TYDM,100,桃智簡,32,20110804,1",CRIMINAL,Lose
"TYDM,110,桃智簡,36,20220527,1",CRIMINAL,Lose
"SLDM,109,智易,38,20210305,1",CRIMINAL,Lose
"TPDM,102,智訴,10,20130821,1",CRIMINAL,Lose
"PCDM,108,智易,15,20190703,1",CRIMINAL,Lose
"IPCM,104,刑智上易,3,20150430,1",CRIMINAL,Lose
"PCDM,101,智簡,47,20120412,1",CRIMINAL,Lose
"PCDM,93,簡,854,20040531,1",CRIMINAL,Lose
"ULDM,89,易,800,20001130",CRIMINAL,Lose
"TYDM,101,桃智簡,42,20121105,1",CRIMINAL,Lose
"KSDM,110,智簡,11,20210924,1",CRIMINAL,Lose
"TPDM,102,智易,20,20130809,1",CRIMINAL,Win
"TYDM,92,壢簡,1625,20031111,1",CRIMINAL,Lose
"MLDM,95,苗簡,152,20060330,1",CRIMINAL,Lose
"TNDM,106,智簡上,7,20171130,1",CRIMINAL,Lose
"CYDM,107,智簡上,2,20230428,1",CRIMINAL,Lose
"PCDM,94,易,1453,20060331,1",CRIMINAL,Lose
"TPDM,90,簡,4270,20011217,1",CRIMINAL,Lose
"TYDM,107,智易,20,20241129,5",CRIMINAL,Win
"KSDM,88,易,4314,20000229",CRIMINAL,Lose
"PCDM,102,智簡,116,20140314,1",CRIMINAL,Lose
"TPHM,91,上易,1039,20020625,1",CRIMINAL,Lose
"CYDM,107,智易,5,20180612,1",CRIMINAL,Lose
"TPHM,89,上易,3959,20000811,1",CRIMINAL,Lose
"TNHM,94,上訴,1219,20060227,1",CRIMINAL,Win
"TPDM,108,智訴,11,20190807,1",CRIMINAL,Lose
"ILDM,100,智簡,10,20111031,1",CRIMINAL,Lose
"PCDM,102,智簡,73,20131015,1",CRIMINAL,Lose
"PCDM,109,智簡,99,20210125,1",CRIMINAL,Lose
"IPCM,97,刑智上易,76,20090423,1",CRIMINAL,Lose
"CYDM,103,智簡,34,20140827,1",CRIMINAL,Lose
"SCDM,101,智簡,18,20120522,1",CRIMINAL,Lose
"TPHM,93,上易,179,20040324,1",CRIMINAL,Lose
"TPDM,99,智簡,69,20100630,1",CRIMINAL,Lose
"PTDM,100,智簡,8,20110520,1",CRIMINAL,Lose
"TCDM,100,智易,74,20111115,1",CRIMINAL,Win
"KSDM,111,智簡,37,20221006,1",CRIMINAL,Lose
"TCDM,110,中智簡,32,20210624,1",CRIMINAL,Lose
"IPCM,107,刑智上訴,39,20181213,1",CRIMINAL,Lose
"PCDM,100,智簡,75,20111021,1",CRIMINAL,Lose
"PCDM,109,智易,83,20210316,1",CRIMINAL,Win
"TPDM,97,簡,1780,20080526,1",CRIMINAL,Lose
"PCDM,110,智易,11,20210907,1",CRIMINAL,Lose
"TPDM,100,智易,12,20110225,1",CRIMINAL,Lose
"KSDM,100,智簡,302,20120110,1",CRIMINAL,Lose
"KSDM,90,易,4295,20020207,1",CRIMINAL,Lose
"TNDM,112,智簡,20,20230427,1",CRIMINAL,Lose
"TTDM,97,東簡,330,20090227,1",CRIMINAL,Lose
"TPSM,111,台上,5457,20240221,1",CRIMINAL,Lose
"TPDM,112,智簡,38,20231113,1",CRIMINAL,Lose
"IPCM,109,刑智上訴,15,20200924,1",CRIMINAL,Lose
"KSDM,89,易,1842,20000819",CRIMINAL,Lose
"KSDM,102,智簡,237,20140127,1",CRIMINAL,Lose
"KSDM,102,智簡上,1,20130530,1",CRIMINAL,Win
"KSDM,110,智簡,33,20210922,1",CRIMINAL,Lose
"TPDM,90,簡,1494,20010727,1",CRIMINAL,Lose
"PCDM,91,訴,1037,20030725,1",CRIMINAL,Lose
"KSDM,99,智簡,41,20101117,1",CRIMINAL,Lose
"TCDM,105,智簡,3,20160415,1",CRIMINAL,Lose
"TCHM,89,上易,377,20001115",CRIMINAL,Lose
"SDEM,94,沙簡,73,20050510,1",CRIMINAL,Lose
"TCDM,109,智易,53,20210204,1",CRIMINAL,Win
"PTDM,102,智簡,8,20130905,1",CRIMINAL,Lose
"TPDM,103,智易,109,20150331,1",CRIMINAL,Lose
"NTDM,103,智易,1,20150309,1",CRIMINAL,Win
"PTDM,96,簡,486,20070404,1",CRIMINAL,Lose
"PCDM,101,智簡,131,20130124,1",CRIMINAL,Lose
"PCDM,101,智簡,120,20121119,1",CRIMINAL,Lose
"PCDM,96,簡,8079,20080410,1",CRIMINAL,Lose
"TPDM,102,智簡,101,20131202,1",CRIMINAL,Lose
"ULDM,92,訴,693,20040607,1",CRIMINAL,Lose
"TYDM,101,壢智簡,13,20120924,1",CRIMINAL,Lose
"KSDM,97,審簡,6911,20090525,1",CRIMINAL,Lose
"TYDM,95,壢簡,31,20060215,1",CRIMINAL,Lose
"TNDM,96,易,994,20070914,1",CRIMINAL,Lose
"CYDM,92,訴,382,20040908,3",CRIMINAL,Lose
"TCDM,99,智易,62,20101130,3",CRIMINAL,Lose
"SLDM,90,簡,758,20010822,1",CRIMINAL,Lose
"CHDM,106,智簡,11,20170328,1",CRIMINAL,Lose
"MLDM,110,苗智簡,2,20210914,1",CRIMINAL,Lose
"TCDM,96,中簡,3151,20071129,1",CRIMINAL,Lose
"TYDM,110,審智簡,3,20210625,1",CRIMINAL,Lose
"PCDM,110,智簡上,6,20210922,1",CRIMINAL,Lose
"TPHM,94,上易,112,20050325,1",CRIMINAL,Lose
"TPDM,92,簡,1971,20030605,1",CRIMINAL,Lose
"MLDM,107,苗智簡,7,20180712,1",CRIMINAL,Lose
"TYDM,101,智簡上,7,20121101,1",CRIMINAL,Lose
"HLDM,100,玉智易,1,20110512,1",CRIMINAL,Win
"PCDM,101,智簡,4,20120607,1",CRIMINAL,Lose
"IPCM,100,刑智上訴,3,20110418,1",CRIMINAL,Lose
"KSDM,107,審智易,15,20180726,1",CRIMINAL,Lose
"PCDM,98,易,126,20090429,1",CRIMINAL,Win
"TYDM,100,智易,12,20110906,1",CRIMINAL,Win
"PCDM,107,智簡,6,20180117,1",CRIMINAL,Lose
"IPCM,100,刑智上訴,65,20111110,1",CRIMINAL,Lose
"SLDM,94,簡上,170,20071031,1",CRIMINAL,Win
"TCDM,103,智簡上,5,20140807,1",CRIMINAL,Lose
"TYDM,95,壢簡,553,20060403,1",CRIMINAL,Lose
"SLDM,102,智簡,4,20131230,1",CRIMINAL,Lose
"TCDM,103,智簡,26,20140626,1",CRIMINAL,Lose
"PCDM,95,簡,2719,20060529,1",CRIMINAL,Lose
"TCDM,91,自,39,20020710,1",CRIMINAL,Lose
"SCDM,103,智易,9,20160127,1",CRIMINAL,Lose
"IPCM,103,刑智上易,51,20141211,2",CRIMINAL,Lose
"TCDM,98,易,3727,20091231,1",CRIMINAL,Lose
"TYDM,88,易,2611,20001130",CRIMINAL,Lose
"PCDM,102,智簡,104,20131114,1",CRIMINAL,Lose
"SLEM,94,士簡,317,20050430,1",CRIMINAL,Lose
"KSDM,91,易,3119,20021115,1",CRIMINAL,Lose
"TPDM,106,智簡,30,20170714,1",CRIMINAL,Lose
"TCDM,93,訴,1950,20041118,1",CRIMINAL,Lose
"TNDM,112,智簡,32,20230830,1",CRIMINAL,Lose
"TPDM,88,易,3399,20000329",CRIMINAL,Lose
"CHDM,110,智簡,61,20220211,1",CRIMINAL,Lose
"KLDM,96,易,368,20070623,1",CRIMINAL,Lose
"PCDM,107,智訴,13,20190328,1",CRIMINAL,Lose
"IPCM,102,刑智上訴,13,20130425,1",CRIMINAL,Lose
"TNDM,108,智簡,62,20191129,1",CRIMINAL,Lose
"TCDM,99,中智簡,69,20100830,1",CRIMINAL,Lose
"KLDM,92,訴,313,20030808,1",CRIMINAL,Lose
"CYDM,105,智簡,6,20160202,1",CRIMINAL,Lose
"TCDM,92,易,2472,20040225,1",CRIMINAL,Lose
"KSDM,91,易,1522,20020618,1",CRIMINAL,Lose
"TCDM,99,智易,34,20110909,1",CRIMINAL,Lose
"CHDM,111,智簡,4,20220301,1",CRIMINAL,Lose
"CHDM,99,智簡上,1,20100407,1",CRIMINAL,Lose
"KSDM,90,訴,738,20020426,1",CRIMINAL,Lose
"TCHM,92,上易,1856,20040225,2",CRIMINAL,Lose
"TPHM,96,上易,72,20070322,1",CRIMINAL,Lose
"CHDM,93,訴,914,20041220,1",CRIMINAL,Lose
"CYDM,100,智簡,21,20110929,1",CRIMINAL,Lose
"TPDM,102,智易,38,20130829,1",CRIMINAL,Lose
"TPHM,90,上易,3934,20020312,1",CRIMINAL,Win
"PCDM,110,智簡,72,20211007,1",CRIMINAL,Lose
"IPCM,97,刑智上易,39,20081208,1",CRIMINAL,Lose
"KSDM,89,訴,1424,20000718",CRIMINAL,Lose
"TPDM,92,簡,1191,20030417,1",CRIMINAL,Lose
"TPDM,109,智簡,52,20200723,1",CRIMINAL,Lose
"TCDM,98,中簡,3287,20091030,1",CRIMINAL,Lose
"TCDM,92,易,1299,20030818,1",CRIMINAL,Lose
"TPDM,94,簡,246,20050302,1",CRIMINAL,Lose
"TCDM,92,易,420,20030303,1",CRIMINAL,Lose
"KLDM,107,智易,1,20181214,1",CRIMINAL,Mixed
"KSHM,95,上更(一),197,20061122,1",CRIMINAL,Lose
"KSDM,101,智簡,185,20130122,1",CRIMINAL,Lose
"PCDM,100,智簡上,1,20110711,1",CRIMINAL,Lose
"PTDM,110,智簡,30,20210823,1",CRIMINAL,Lose
"KSDM,94,易,8,20050819,1",CRIMINAL,Win
"TPDM,106,智簡,19,20170510,1",CRIMINAL,Lose
"TYDM,107,智易,2,20180525,1",CRIMINAL,Lose
"PCDM,98,易,736,20090511,1",CRIMINAL,Lose
"TNDM,99,智易,11,20110106,1",CRIMINAL,Win
"TYDM,107,智易,27,20190227,1",CRIMINAL,Win
"TCDM,103,中智簡,5,20140127,1",CRIMINAL,Lose
"KSDM,92,簡,3378,20030917,1",CRIMINAL,Lose
"TCHM,92,上易,1855,20030827,1",CRIMINAL,Lose
"SCDM,92,易,171,20040512,1",CRIMINAL,Win
"KSDM,91,易,2439,20021022,2",CRIMINAL,Lose
"IPCM,101,刑智上訴,18,20120531,1",CRIMINAL,Lose
"TNDM,105,智簡,26,20160729,1",CRIMINAL,Lose
"TNDM,94,簡上,107,20050630,1",CRIMINAL,Lose
"KSDM,104,智簡,67,20151029,1",CRIMINAL,Lose
"TPDM,92,易,815,20030909,1",CRIMINAL,Mixed
"SCDM,112,智簡,27,20231227,1",CRIMINAL,Lose
"IPCM,97,刑智上訴,18,20081021,1",CRIMINAL,Lose
"SCDM,94,竹簡,46,20050513,1",CRIMINAL,Lose
"TPDM,88,易,3120,20001003",CRIMINAL,Win
"TCDM,102,智易,9,20130319,1",CRIMINAL,Lose
"TPDM,89,易更(一),10,20000411",CRIMINAL,Win
"SLDM,107,智訴,4,20190104,1",CRIMINAL,Lose
"KSDM,96,簡,3287,20070629,1",CRIMINAL,Lose
"IPCM,100,刑智上易,24,20110822,1",CRIMINAL,Lose
"IPCM,101,刑智上易,29,20120315,1",CRIMINAL,Lose
"TYDM,96,易,923,20080605,1",CRIMINAL,Win
"TPDM,101,智訴,22,20130625,1",CRIMINAL,Lose
"TPDM,100,智簡上,8,20110815,1",CRIMINAL,Lose
"TYDM,95,桃簡,2035,20070531,1",CRIMINAL,Lose
"KSDM,90,易,3650,20020320,1",CRIMINAL,Lose
"TYDM,89,易,2712,20001219",CRIMINAL,Lose
"TPDM,95,簡,1495,20060530,1",CRIMINAL,Lose
"CHDM,99,智簡,55,20100818,1",CRIMINAL,Lose
"TPSM,107,台上,2314,20180905,1",CRIMINAL,Lose
"TPDM,89,易,1861,20001106",CRIMINAL,Lose
"TYDM,110,桃智簡,40,20220711,1",CRIMINAL,Lose
"KSDM,89,易,3693,20001018",CRIMINAL,Lose
"CHDM,92,易,855,20030820,1",CRIMINAL,Lose
"KSDM,107,智訴,6,20180828,1",CRIMINAL,Lose
"TPHM,95,上易,475,20060706,1",CRIMINAL,Lose
