JID,JTYPE,VERDICT
"IPCM,100,附民上,16,20111109,1",CWC,Lose
"PCDM,100,智附民,2,20110414,1",CWC,Mixed
"PCDM,112,智重附民,8,20240124,1",CWC,Mixed
"CYDM,105,智簡附民,4,20160802,1",CWC,Mixed
"IPCM,109,附民上,13,20210128,1",CWC,Lose
"CYDM,103,智附民,4,20150810,1",CWC,Lose
"CTDM,106,智簡附民,5,20170710,1",CWC,Mixed
"TPDM,100,智簡附民,6,20110616,1",CWC,Mixed
"CTDM,106,智簡附民,3,20170616,1",CWC,Mixed
"IPCM,102,附民上,5,20130530,2",CWC,Lose
"PCDM,105,智簡上附民,4,20160810,1",CWC,Mixed
"TCDM,103,智附民,21,20150108,1",CWC,Mixed
"IPCM,110,附民上,20,20220519,1",CWC,Lose
"TPDV,109,智,38,20201231,2",CWC,Mixed
"KSDM,111,原智附民,1,20220630,1",CWC,Mixed
"ULDM,103,智附民,9,20160130,2",CWC,Mixed
"IPCM,98,附民上,15,20090917,1",CWC,Lose
"SCDM,106,智附民,5,20180511,1",CWC,Mixed
"KSDM,99,審智附民,15,20101231,1",CWC,Mixed
"PCDM,89,附民,248,20001130",CWC,Lose
"PCDM,106,智附民,42,20180426,1",CWC,Mixed
"IPCM,101,重附民上,10,20121004,1",CWC,Lose
"IPCM,108,重附民上,2,20191121,1",CWC,Lose
"TCDM,107,智附民,34,20191017,2",CWC,Lose
"KSDM,107,智附民,6,20190918,1",CWC,Lose
"KSDM,108,智簡附民,24,20200409,1",CWC,Mixed
"TNDM,112,智附民,11,20231103,1",CWC,Mixed
"KSDM,113,智簡附民,6,20240718,1",CWC,Mixed
"CYDM,111,智附民,1,20220829,1",CWC,Mixed
"IPCM,102,附民上,22,20140226,1",CWC,Lose
"PCDM,105,智重附民,2,20161026,1",CWC,Mixed
"PTDM,112,智簡附民,1,20230302,1",CWC,Mixed
"CTDM,111,智附民,4,20240530,1",CWC,Win
"PCDM,108,智附民,19,20200116,1",CWC,Mixed
"IPCM,108,附民上,11,20191127,1",CWC,Lose
"TYDM,101,壢智簡附民,3,20120727,1",CWC,Lose
"TCDM,100,智附民,34,20111102,1",CWC,Lose
"SCDM,110,原智簡附民,1,20210831,1",CWC,Mixed
"IPCM,104,附民上,11,20151231,1",CWC,Lose
"TCDM,108,智簡附民,5,20190225,1",CWC,Mixed
"IPCM,109,重附民上,2,20200618,1",CWC,Lose
"TYDM,113,智簡附民上,2,20240712,1",CWC,Lose
"IPCM,106,附民上,18,20180329,1",CWC,Lose
"TYDM,100,智附民,9,20120308,1",CWC,Lose
"SCDM,111,智簡附民,2,20221209,1",CWC,Mixed
"TPDM,89,附民,232,20000515",CWC,Lose
"TCDM,99,智附民,14,20110314,1",CWC,Mixed
"KSDM,107,智簡附民,6,20180831,1",CWC,Mixed
"CTDM,110,智附民,4,20230621,2",CWC,Mixed
"TCDM,105,智簡上附民,2,20160809,1",CWC,Mixed
"IPCM,102,重附民上,3,20131017,1",CWC,Lose
"CHDM,102,智附民,1,20130220,1",CWC,Mixed
"IPCM,109,重附民上,6,20210128,1",CWC,Lose
"TPDM,100,智簡上附民,1,20110329,1",CWC,Mixed
"FYEM,112,豐智簡附民,7,20231123,1",CWC,Mixed
"TPDM,108,智簡附民,5,20190603,1",CWC,Mixed
"IPCM,99,附民上,2,20100624,1",CWC,Lose
"PCDM,112,智重附民,7,20240227,1",CWC,Mixed
"ULDM,108,智附民,3,20200309,1",CWC,Mixed
"IPCM,103,附民上,27,20150122,2",CWC,Lose
"KSDM,104,智附民,4,20150714,1",CWC,Mixed
"PTDM,113,智簡上附民,1,20240521,1",CWC,Mixed
"KSDM,107,智簡附民上,1,20181122,1",CWC,Lose
"KSDM,104,智簡附民,28,20151021,1",CWC,Mixed
"IPCM,108,附民上,20,20191128,1",CWC,Lose
"TNDM,108,智簡附民,22,20191231,1",CWC,Mixed
"HLDM,103,花智簡附民,1,20140529,1",CWC,Mixed
"TCDM,108,智附民,26,20200331,1",CWC,Lose
"IPCM,101,附民上,13,20120711,1",CWC,Lose
"PCDM,102,智附民,7,20130927,1",CWC,Lose
"KSDM,100,智附民,24,20111223,1",CWC,Mixed
"NTDM,102,智附民,2,20150409,3",CWC,Mixed
"TPDM,101,智簡附民,8,20120613,1",CWC,Mixed
"PCDM,100,智重附民,9,20120329,1",CWC,Mixed
"TNDM,100,智簡上附民,1,20110719,1",CWC,Win
"PCDV,97,智,2,20080505,1",CWC,Mixed
"TPDV,95,智,88,20071019,2",CWC,Win
"TYDM,112,智附民,9,20240730,1",CWC,Mixed
"TNDM,108,智重附民,1,20200414,1",CWC,Mixed
"TCDM,104,智附民,3,20151019,1",CWC,Mixed
"TNDM,109,智簡附民,9,20200618,1",CWC,Mixed
"IPCM,99,附民上,1,20100308,1",CWC,Lose
"PCDM,106,智附民,31,20180209,2",CWC,Mixed
"TYDM,111,智附民,9,20221227,1",CWC,Mixed
"TPDV,96,智,28,20100518,5",CWC,Mixed
"CHDM,102,智附民,6,20130830,1",CWC,Mixed
"IPCM,101,附民,6,20130124,2",CWC,Lose
"TPDM,92,附民,72,20030819,1",CWC,Lose
"IPCM,108,附民上,7,20190822,1",CWC,Lose
"TCDM,106,智附民,22,20171226,1",CWC,Lose
"TPDM,108,智附民,4,20190515,1",CWC,Mixed
"CYDM,99,智附民,8,20110209,1",CWC,Mixed
"ULDM,112,智附民,1,20230614,1",CWC,Mixed
"IPCM,111,重附民,3,20230322,1",CWC,Mixed
"TPDV,97,智,26,20130531,3",CWC,Mixed
"TPDM,107,智附民,21,20181214,1",CWC,Mixed
"IPCM,105,附民上,22,20170831,1",CWC,Lose
"CHDV,96,智,3,20070731,1",CWC,Mixed
"TPDM,107,智附民,2,20180419,1",CWC,Mixed
"CYDM,107,智簡附民,3,20180927,1",CWC,Mixed
"IPCM,101,附民上,11,20120620,1",CWC,Lose
"PCDM,110,智附民,36,20211230,1",CWC,Lose
"TCDM,107,智重附民,2,20190312,1",CWC,Lose
"TYDM,110,桃智簡附民,3,20211206,1",CWC,Mixed
"ILDM,111,智附民,1,20220505,1",CWC,Mixed
"CYDM,111,智簡附民,6,20220829,1",CWC,Mixed
"TYDM,110,智附民,13,20220411,2",CWC,Mixed
"PCDM,105,智附民,11,20170425,1",CWC,Mixed
"PCDM,101,智簡附民上,1,20121030,1",CWC,Lose
"MLDM,111,智重附民,1,20240625,1",CWC,Mixed
"TPDM,97,附民,542,20090211,1",CWC,Lose
"KSDM,102,智附民,9,20130917,1",CWC,Mixed
"TNDM,105,智簡附民,9,20160930,1",CWC,Mixed
"IPCM,110,附民上,10,20210929,1",CWC,Lose
"TCDM,105,智簡附民,2,20160321,1",CWC,Mixed
"KSDM,108,智簡附民,10,20191007,1",CWC,Mixed
"IPCM,106,附民上,1,20170825,1",CWC,Lose
"PCDM,101,智簡附民,14,20120924,1",CWC,Lose
"IPCM,100,附民上,7,20110808,1",CWC,Lose
"CYDM,100,智簡附民,1,20110610,1",CWC,Lose
"TNHM,90,附民上,282,20011120,1",CWC,Lose
"IPCM,106,附民上,5,20170615,1",CWC,Lose
"CTDM,106,智簡附民,8,20170609,1",CWC,Mixed
"TCDM,106,智附民,7,20170331,1",CWC,Lose
"TNDM,102,智簡上附民,1,20131016,1",CWC,Mixed
"TCDV,96,智,42,20081114,3",CWC,Mixed
"PCDM,111,智簡上附民,3,20221130,1",CWC,Mixed
"KSDM,111,智簡附民,13,20221130,1",CWC,Mixed
"TCDM,113,智附民,6,20240722,1",CWC,Win
"TYDM,107,智附民,14,20190715,1",CWC,Mixed
"KSDM,101,智附民,15,20121130,1",CWC,Mixed
"IPCM,106,附民上,3,20170713,1",CWC,Lose
"TCDM,104,智附民,18,20150914,1",CWC,Lose
"PCDM,99,智簡附民上,3,20111031,2",CWC,Lose
"PCDM,97,簡附民,112,20080930,1",CWC,Mixed
"PCDM,98,附民,525,20091231,1",CWC,Win
"IPCM,107,附民上,1,20180613,1",CWC,Lose
"IPCM,103,附民上,23,20141119,1",CWC,Lose
"PTDM,106,智附民,2,20180331,1",CWC,Mixed
"TPDM,88,附民,674,20000303",CWC,Lose
"PCDM,102,智重附民,1,20130222,1",CWC,Lose
"IPCM,98,附民上,10,20091109,1",CWC,Lose
"IPCM,100,附民,14,20120131,1",CWC,Mixed
"KSDM,99,智附民,9,20100726,1",CWC,Mixed
"PTDM,100,智附民,4,20110524,1",CWC,Mixed
"PCDM,110,智附民,15,20210826,1",CWC,Mixed
"MLDM,112,智簡附民,7,20240223,1",CWC,Mixed
"TCDM,106,智附民,9,20170927,1",CWC,Mixed
"HLDV,97,智,3,20090417,3",CWC,Mixed
"IPCM,97,附民上,1,20081120,1",CWC,Lose
"SLDM,107,智重附民,3,20210513,1",CWC,Mixed
"TCDM,110,智附民,23,20220614,1",CWC,Mixed
"KSDM,101,智附民,17,20130411,1",CWC,Mixed
"SLDM,111,智附民,3,20220506,1",CWC,Mixed
"IPCM,108,重附民上,5,20200116,1",CWC,Lose
"CTDM,106,智簡附民,16,20171215,1",CWC,Mixed
"IPCM,107,重附民上,11,20190307,1",CWC,Lose
"IPCM,102,重附民上,5,20130613,1",CWC,Lose
"KSDM,110,智附民,3,20211029,1",CWC,Mixed
"IPCM,105,附民上,8,20160831,1",CWC,Lose
"TYDM,112,智簡附民上,1,20231114,1",CWC,Lose
"KLDM,108,智附民,2,20190415,1",CWC,Mixed
"TYDM,111,桃智簡附民,4,20221226,1",CWC,Mixed
"CHDM,102,智附民,5,20130909,1",CWC,Lose
"TCDM,112,智附民,29,20240425,1",CWC,Mixed
"IPCM,106,附民,5,20170831,1",CWC,Lose
"TPDM,90,附民,138,20010327,1",CWC,Lose
"IPCM,110,重附民上,4,20211203,1",CWC,Lose
"KSDM,101,智附民,3,20120928,1",CWC,Lose
"TCDM,108,智附民,14,20200826,2",CWC,Mixed
"KSDM,93,簡附民,2,20040304,1",CWC,Mixed
"TNDM,106,智簡附民,5,20170428,1",CWC,Mixed
"IPCM,105,附民上,14,20161124,1",CWC,Lose
"ULDM,108,港智簡附民,5,20200707,2",CWC,Mixed
"NTDM,108,投智簡附民,1,20190809,1",CWC,Mixed
"TCDM,101,智附民,14,20120912,2",CWC,Mixed
"TCDM,107,智附民,38,20190424,1",CWC,Mixed
"IPCM,98,附民,3,20091022,1",CWC,Lose
"SLDM,112,智附民,11,20230901,1",CWC,Mixed
"PCDM,109,智附民,1,20200122,1",CWC,Lose
"KSDM,103,智附民,7,20150710,1",CWC,Lose
"TNDV,94,智,13,20080318,3",CWC,Mixed
"TYDM,104,智重附民,1,20170414,1",CWC,Mixed
"TNEV,95,南智簡,1,20060914,1",CWC,Win
"SCDM,102,智附民,2,20130725,1",CWC,Lose
"TYDM,102,智附民,2,20131212,1",CWC,Mixed
"CHDM,109,智簡附民,7,20200526,1",CWC,Mixed
"TYDM,110,智附民,7,20210907,1",CWC,Lose
"IPCM,100,附民,10,20111123,1",CWC,Mixed
"CHDM,110,智簡附民,13,20220211,1",CWC,Mixed
"PCDM,111,智附民,6,20221124,1",CWC,Mixed
"TCDM,108,智簡附民,9,20190516,1",CWC,Mixed
"IPCM,107,附民上,5,20180809,1",CWC,Lose
"TNDM,102,智簡附民,1,20130115,1",CWC,Lose
"TCDM,107,智附民,40,20190327,1",CWC,Mixed
"SDEM,109,沙智簡附民,2,20200728,1",CWC,Mixed
"IPCM,104,附民上,8,20151008,1",CWC,Lose
"IPCM,103,附民上,24,20141119,1",CWC,Lose
"KSDM,110,智簡附民,15,20211020,1",CWC,Mixed
"KSDM,100,智簡上附民,1,20111215,1",CWC,Mixed
"PTDM,100,智簡附民,8,20111108,1",CWC,Lose
"TPDM,108,智重附民,1,20210727,1",CWC,Mixed
"TPDM,89,重附民,44,20000622",CWC,Mixed
"TYDM,112,智重附民,2,20240712,1",CWC,Mixed
"SLDM,108,智重附民,2,20210513,1",CWC,Mixed
"CHDM,100,智簡附民,7,20120314,1",CWC,Mixed
"TCDM,113,智簡附民,9,20241030,1",CWC,Mixed
"SCDM,106,智附民,9,20180222,1",CWC,Mixed
"IPCM,102,重附民上,8,20140116,1",CWC,Lose
"IPCM,104,附民上,22,20160310,1",CWC,Lose
"CYDM,109,智附民,3,20200930,1",CWC,Mixed
"CHDM,105,智重附民,1,20160802,1",CWC,Mixed
"IPCM,101,重附民更(一),2,20150729,1",CWC,Lose
"TYDM,110,審智附民,23,20220325,1",CWC,Mixed
"PCDM,106,智附民,32,20180201,1",CWC,Mixed
"KSDM,109,智簡附民,23,20201023,1",CWC,Mixed
"TPDM,107,智附民,1,20180226,1",CWC,Mixed
"IPCM,109,重附民上,9,20210901,1",CWC,Lose
"TPDM,108,智簡附民,11,20191003,1",CWC,Mixed
"TYDM,110,智附民,10,20211228,1",CWC,Lose
"TPDM,109,智附民,10,20200805,1",CWC,Lose
"TPHM,93,附民,172,20041228,1",CWC,Win
"TNDM,108,智附民,5,20200331,1",CWC,Mixed
"KSDM,102,審智簡附民,4,20130329,1",CWC,Lose
"TPDM,104,智簡附民上,2,20150603,1",CWC,Lose
"TYDM,105,智附民,9,20161222,1",CWC,Lose
"KSDM,102,智附民,11,20131016,1",CWC,Mixed
"TPDM,109,智簡附民,20,20201014,1",CWC,Mixed
"TCDM,109,智簡上附民,4,20200918,1",CWC,Mixed
"CHDM,109,智簡附民上,1,20200610,1",CWC,Lose
"TCDM,106,智簡附民,6,20171115,2",CWC,Mixed
"PCDM,110,智附民,1,20220426,1",CWC,Mixed
"PCDM,110,智附民,35,20220428,1",CWC,Mixed
"KLDM,107,智重附民,1,20181214,1",CWC,Lose
"KSDM,100,智附民,25,20111229,1",CWC,Mixed
"TPDM,106,智重附民,1,20170504,2",CWC,Mixed
"KSDM,111,智附民,8,20221122,1",CWC,Mixed
"IPCM,111,附民,3,20230208,1",CWC,Lose
"TPDV,97,智,25,20080630,1",CWC,Mixed
"CYDM,103,智簡附民,7,20141231,1",CWC,Lose
"CHDM,104,智附民,1,20150805,1",CWC,Lose
"TPDM,100,智附民,17,20110518,1",CWC,Mixed
"TPDM,107,智簡附民,2,20180521,1",CWC,Mixed
"IPCM,103,附民,3,20150205,1",CWC,Mixed
"PCDM,107,智附民,29,20190718,1",CWC,Lose
"TPHM,89,重附民,23,20000726",CWC,Lose
"IPCM,100,附民上,18,20111103,1",CWC,Lose
"NTDM,108,投智簡附民,2,20191212,1",CWC,Mixed
"NTDM,99,智附民,3,20110608,1",CWC,Lose
"IPCM,102,附民上,8,20130530,1",CWC,Lose
"IPCM,110,附民上,22,20220601,1",CWC,Lose
"IPCM,110,重附民上,5,20231031,3",CWC,Lose
"TPDM,89,附民,500,20020422,1",CWC,Lose
"TCDM,102,智附民,4,20130409,1",CWC,Mixed
"TPDM,106,智重附民,2,20180328,1",CWC,Lose
"TYDM,100,桃智簡附民,3,20111115,1",CWC,Mixed
"ULDM,102,智附民,2,20130731,1",CWC,Mixed
"PCDM,105,智簡附民,5,20161123,1",CWC,Mixed
"TPDM,111,智簡上附民,1,20220525,1",CWC,Mixed
"IPCM,105,附民上,1,20160531,1",CWC,Lose
"TCDM,106,智附民更一,1,20170531,1",CWC,Mixed
"TPDM,108,智附民,9,20211230,1",CWC,Mixed
"TPDM,109,智附民,35,20210129,1",CWC,Mixed
"TYDM,108,智重附民,2,20210507,2",CWC,Mixed
"TNDM,109,智簡附民,3,20200318,1",CWC,Mixed
"MLDM,104,智簡附民,3,20151029,1",CWC,Mixed
"KLDM,100,智簡上附民,1,20110803,2",CWC,Mixed
"TYDM,100,審智重附民,4,20120806,1",CWC,Mixed
"TCDM,109,智附民,19,20200922,1",CWC,Mixed
"PCDM,99,智重附民,5,20100802,1",CWC,Mixed
"TPDM,89,附民,2,20000303",CWC,Lose
"TCDM,106,智附民,26,20171229,1",CWC,Mixed
"TPDM,91,附民,360,20031205,1",CWC,Lose
"IPCM,102,重附民,2,20131205,1",CWC,Lose
"TPDM,99,智附民,2,20100528,1",CWC,Lose
"KSDM,100,智附民,26,20111226,1",CWC,Mixed
"PCDM,108,智簡附民,2,20190121,1",CWC,Lose
"PCDM,102,智重附民,4,20140106,1",CWC,Lose
"IPCM,103,附民上,10,20140904,1",CWC,Lose
"CTDM,106,智附民,4,20181228,1",CWC,Mixed
"IPCM,101,附民上,26,20130516,3",CWC,Lose
"IPCM,103,重附民上,9,20141126,1",CWC,Lose
"TCDM,110,智附民,5,20210325,1",CWC,Mixed
"TCDM,106,智簡附民,7,20171130,1",CWC,Mixed
"IPCM,102,重附民上,2,20131205,2",CWC,Lose
"PCDM,105,智附民,3,20160831,1",CWC,Lose
"IPCM,100,附民上,13,20111026,1",CWC,Lose
"TNDM,108,智附民,4,20190822,1",CWC,Mixed
"PCDM,104,智重附民,1,20150511,1",CWC,Mixed
"SCDM,101,智簡附民,1,20130117,1",CWC,Lose
"TYDM,107,智附民,17,20190325,1",CWC,Lose
"TYDM,99,桃智簡附民,1,20110727,1",CWC,Mixed
"TPDM,108,智簡附民,7,20190813,1",CWC,Mixed
"TPHM,92,重附民,32,20040224,1",CWC,Lose
"IPCM,103,重附民上,8,20150702,2",CWC,Lose
"TPDM,88,重附民,150,20020218,1",CWC,Lose
"TPDM,104,智附民,21,20170330,1",CWC,Mixed
"TNDM,108,智簡附民,29,20200108,1",CWC,Mixed
"TLEM,101,六智簡附民,2,20120529,1",CWC,Lose
"IPCM,107,附民上,3,20180531,1",CWC,Lose
"IPCM,108,重附民上,9,20210826,3",CWC,Lose
"IPCM,98,附民上,16,20100121,1",CWC,Lose
"IPCM,105,附民,4,20160331,1",CWC,Lose
"IPCM,101,附民,5,20121025,1",CWC,Mixed
"TPDM,113,智附民,2,20241125,1",CWC,Lose
"TPDM,102,智重附民,6,20140619,1",CWC,Lose
"TPDM,107,智重附民,2,20180524,1",CWC,Lose
"IPCM,101,附民上,28,20130515,1",CWC,Lose
"IPCM,99,附民上,22,20110120,1",CWC,Lose
"TPDM,105,智附民,9,20160628,1",CWC,Lose
"KSDM,99,審簡附民,23,20100611,2",CWC,Mixed
"TNDM,102,智附民,6,20140415,1",CWC,Mixed
"IPCV,109,民營訴,7,20200528,1",CWC,Lose
"SCDM,100,智附民,1,20120604,3",CWC,Mixed
"TPDM,104,智簡附民,6,20151119,1",CWC,Mixed
"CTDM,111,智附民,3,20240530,1",CWC,Win
"PTDM,106,智附民,4,20190103,1",CWC,Mixed
"IPCV,101,民商上,6,20120816,1",CWC,Lose
"PCDM,99,智簡附民,9,20101129,1",CWC,Mixed
"PTDM,102,智簡附民,2,20131129,1",CWC,Lose
"CHDM,101,智簡附民,2,20120215,1",CWC,Lose
"TYDM,101,智重附民,1,20120629,1",CWC,Mixed
"TCDM,103,智簡附民,1,20140227,2",CWC,Mixed
"IPCM,104,重附民上,1,20150625,1",CWC,Lose
"TCDM,105,智附民,9,20160630,1",CWC,Mixed
"TPDM,99,附民緝,14,20101228,1",CWC,Mixed
"IPCM,108,附民上,2,20190509,1",CWC,Lose
"SLDM,108,智重附民,1,20190731,1",CWC,Mixed
"TCDM,111,智簡上附民,1,20220831,1",CWC,Mixed
"TPDM,101,智附民,23,20140721,1",CWC,Lose
"TCDM,108,智簡附民上,1,20190418,1",CWC,Lose
"PTDM,101,智附民,3,20130419,1",CWC,Mixed
"TNDM,102,智附民,5,20150211,1",CWC,Lose
"CTDM,107,智簡附民,7,20181019,1",CWC,Mixed
"TNDM,109,智附民更一,1,20201230,1",CWC,Lose
"HLDM,101,花智簡附民,1,20140731,1",CWC,Lose
"TNDV,97,智,14,20081209,2",CWC,Win
"KSDM,101,審智簡附民,15,20120817,1",CWC,Mixed
"TPDM,89,附民,430,20001120,1",CWC,Lose
"TCDM,109,智簡附民,43,20201207,1",CWC,Lose
"PCDM,111,智簡上附民,5,20230110,2",CWC,Mixed
"CTDM,104,智附民,15,20161117,2",CWC,Mixed
"CTDM,108,智附民,1,20191016,2",CWC,Mixed
"TYDM,99,桃智簡附民,3,20110608,1",CWC,Win
"CYDM,103,智簡附民,6,20150330,1",CWC,Mixed
"IPCM,109,附民上,19,20210304,1",CWC,Lose
"TCDM,108,智簡附民,32,20191224,1",CWC,Mixed
"SLDM,112,智附民,4,20230530,1",CWC,Mixed
"TNHV,93,訴易,20,20050301,1",CWC,Lose
"KSDM,93,簡附民,40,20040617,1",CWC,Win
"TCDM,101,智簡附民,1,20120215,1",CWC,Mixed
"IPCM,109,重附民上,8,20210401,1",CWC,Lose
"TYDM,106,智重附民更(一),1,20191230,1",CWC,Mixed
"TPDM,109,智簡附民,16,20201123,1",CWC,Mixed
"TPDM,107,智重附民,4,20200220,1",CWC,Mixed
"TCDM,111,智簡附民,18,20221017,1",CWC,Mixed
"PCDM,103,智附民,32,20150511,1",CWC,Mixed
"TPDM,98,附民,326,20131224,1",CWC,Lose
"TCDM,111,智簡附民,33,20221230,1",CWC,Mixed
"TPDM,88,附民,576,20000201",CWC,Lose
"TPDM,103,智簡附民,6,20141231,1",CWC,Mixed
"PTDM,109,智附民,1,20200721,3",CWC,Mixed
"CHDM,108,智附民,2,20190423,1",CWC,Mixed
"TCDM,112,智附民,1,20240516,1",CWC,Lose
"PCDM,99,智簡附民上,1,20100630,1",CWC,Lose
"PCDM,101,智簡附民,8,20121228,1",CWC,Mixed
"TPDM,103,智簡附民,19,20150305,1",CWC,Mixed
"CHDM,109,智簡附民,16,20201231,1",CWC,Mixed
"TPDM,101,智附民,12,20121224,1",CWC,Lose
"TCDM,105,智附民,26,20170309,1",CWC,Lose
"CYDM,103,智附民,1,20140922,1",CWC,Mixed
"TPDM,103,智附民,4,20140430,1",CWC,Lose
"PCDM,112,智附民,17,20240124,1",CWC,Lose
"CHDM,106,智附民,1,20180331,1",CWC,Mixed
"TNDM,110,智簡附民,16,20220216,1",CWC,Mixed
"IPCM,108,附民上,23,20200102,1",CWC,Lose
"TCDM,106,智附民,23,20171115,1",CWC,Mixed
"IPCM,100,重附民上,3,20120628,1",CWC,Lose
"TPDM,99,智簡附民,10,20101231,1",CWC,Mixed
"KSDM,106,審智附民,11,20171005,1",CWC,Mixed
"IPCM,104,附民上,4,20160831,1",CWC,Lose
"TYDM,104,智附民,3,20160115,1",CWC,Mixed
"SCDM,100,智附民,2,20120815,1",CWC,Mixed
"IPCM,98,附民,6,20091224,1",CWC,Lose
"ULDM,99,智附民,4,20110429,1",CWC,Mixed
"TCDM,101,智簡附民,11,20121127,1",CWC,Mixed
"IPCM,112,重附民上,4,20241209,1",CWC,Lose
"IPCM,106,附民上,16,20171207,1",CWC,Lose
"TCDM,108,智附民,20,20190625,1",CWC,Lose
"TPDM,106,智重附民,4,20190909,1",CWC,Lose
"TPSM,112,台附,17,20230927,1",CWC,Lose
"TPDM,101,智簡附民,5,20120927,1",CWC,Mixed
"SLDM,109,智附民,3,20200518,1",CWC,Mixed
"TYDM,101,智附民,5,20130628,1",CWC,Lose
"PCDM,103,智簡附民,4,20141113,1",CWC,Mixed
"KSDM,105,智簡附民,8,20160810,1",CWC,Mixed
"IPCM,102,附民,1,20130327,1",CWC,Lose
"IPCM,109,附民上,4,20220817,1",CWC,Lose
"CHDM,111,智簡附民,9,20221207,1",CWC,Mixed
"PCDM,92,附民,363,20030915,1",CWC,Lose
"SLDM,103,智附民,3,20150818,1",CWC,Lose
"TPDM,98,重附民,12,20110719,1",CWC,Mixed
"PCDV,97,智,9,20080522,1",CWC,Win
"PCDM,111,智附民,5,20220713,1",CWC,Lose
"PCDM,102,智附民,12,20141231,1",CWC,Mixed
"TPDM,102,智附民,5,20140207,1",CWC,Lose
"PTDM,112,智附民,3,20240308,1",CWC,Mixed
"TPDM,104,智附民,14,20151007,1",CWC,Lose
"MLDM,112,智附民,1,20230912,1",CWC,Mixed
"TPDM,101,智附民,14,20130729,2",CWC,Mixed
"IPCM,112,附民上,15,20240125,1",CWC,Lose
"TPDM,106,智附民,7,20170720,1",CWC,Lose
"TCDM,100,智簡附民,18,20120203,1",CWC,Mixed
"PCDM,89,附民,421,20010321,1",CWC,Lose
"KSDM,105,智附民,5,20200212,1",CWC,Mixed
"TNDM,111,智附民,1,20220525,1",CWC,Lose
"PTDM,112,智簡附民上,1,20230716,1",CWC,Lose
"TPDM,109,智簡附民,3,20200325,1",CWC,Mixed
"TCDM,108,智附民,8,20190320,1",CWC,Lose
"TNDM,100,智重附民,1,20111028,1",CWC,Mixed
"IPCM,103,附民上,21,20141030,1",CWC,Lose
"PCDM,108,智附民,32,20191226,1",CWC,Mixed
"KSDM,112,智附民,3,20240125,1",CWC,Mixed
"CHDM,108,智簡附民,6,20190628,1",CWC,Mixed
"CHDM,108,智簡附民,13,20190930,1",CWC,Mixed
"TPDM,89,附民,538,20010105,1",CWC,Lose
"TNDM,112,智附民,9,20230927,1",CWC,Mixed
"PCDM,109,智附民,26,20210630,1",CWC,Mixed
"IPCM,109,附民,3,20211125,1",CWC,Lose
"IPCM,99,重附民上,1,20100614,1",CWC,Lose
"SLDM,109,智簡上附民,1,20200618,1",CWC,Lose
"TPDM,94,重附民,93,20090326,1",CWC,Mixed
"CHDM,104,智附民,3,20150930,1",CWC,Mixed
"PCDM,109,智簡附民,13,20210128,1",CWC,Mixed
"TCDM,105,智附民,5,20160922,1",CWC,Lose
"MLDM,109,智簡上附民,3,20210119,1",CWC,Mixed
"PCDM,107,智附民,18,20180525,1",CWC,Lose
"TCDM,108,智簡附民,10,20190528,1",CWC,Mixed
"ILDM,101,智簡附民,1,20120717,1",CWC,Lose
"TCDM,104,智簡附民,19,20160328,1",CWC,Mixed
"KSDM,101,智簡附民上,1,20120412,1",CWC,Lose
"TPDM,102,智重附民,5,20140331,1",CWC,Mixed
"TCDM,101,智簡附民上,1,20120424,1",CWC,Lose
"TPDM,103,智簡附民,13,20141110,1",CWC,Mixed
"TYDM,111,審智附民,18,20230112,1",CWC,Mixed
"IPCM,110,重附民上,5,20231031,4",CWC,Lose
"SCDM,102,智附民,4,20131226,1",CWC,Mixed
"IPCM,99,附民,3,20100531,1",CWC,Lose
"TYDM,100,智重附民,2,20120905,1",CWC,Mixed
"KSDM,97,簡上附民,15,20081118,2",CWC,Mixed
"TPDM,109,智附民緝,1,20220401,1",CWC,Lose
"TYDM,108,智重附民,3,20201124,1",CWC,Mixed
"TPDM,110,智簡附民,14,20211018,1",CWC,Mixed
"IPCM,101,附民上,6,20120418,1",CWC,Lose
"TPDM,104,智簡附民上,3,20150603,1",CWC,Lose
"NTDM,108,埔智簡附民,1,20191113,1",CWC,Mixed
"IPCM,105,附民上,2,20170223,1",CWC,Lose
"SCDM,107,智附民,2,20190618,1",CWC,Mixed
"PCDM,98,附民,195,20091012,1",CWC,Mixed
"IPCM,103,附民,7,20141106,1",CWC,Lose
"TNDM,106,智簡附民,3,20170428,1",CWC,Mixed
"PCDM,99,智附民,8,20100810,1",CWC,Mixed
"PCDM,102,智附民,28,20140331,1",CWC,Mixed
"CYDM,106,原智簡附民,2,20170426,1",CWC,Mixed
"PCDM,109,智簡附民,5,20201116,1",CWC,Mixed
"IPCM,103,附民上,26,20150331,2",CWC,Lose
"KLDM,108,智附民,4,20190415,1",CWC,Mixed
"TCDM,105,智附民,25,20170125,1",CWC,Mixed
"KSDM,103,智簡附民,33,20141125,1",CWC,Mixed
"CTDM,109,智簡上附民,1,20200804,1",CWC,Mixed
"SLDM,110,智附民,6,20220209,2",CWC,Mixed
"IPCM,109,附民上,1,20200709,1",CWC,Lose
"IPCM,98,附民上,9,20090827,1",CWC,Lose
"PTDM,108,智簡附民,2,20190816,1",CWC,Mixed
"TNDM,105,智重附民,1,20170816,1",CWC,Mixed
"CTDM,109,智簡附民,7,20200518,1",CWC,Mixed
"IPCM,108,附民上,22,20200213,1",CWC,Lose
"TPDM,105,智附民,7,20160907,1",CWC,Mixed
