JID,JTYPE,VERDICT
"TPBA,89,訴,2418,20011011,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1402,20030703,2",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,97,20140226,2",ADMINISTRATIVE,Lose
"TPAA,93,判,328,20040325,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,578,20010315,2",ADMINISTRATIVE,Lose
"TPAA,99,判,1228,20101118,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,3903,20020612,2",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,2,20230928,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,6324,20021106,2",ADMINISTRATIVE,Win
"TPAA,89,判,1008,20000406",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,86,20141030,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2499,20011221,1",ADMINISTRATIVE,Lose
"TPAA,101,判,626,20120719,1",ADMINISTRATIVE,Lose
"IPCA,111,行商訴,27,20230216,2",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,67,20111027,3",ADMINISTRATIVE,Win
"IPCA,97,行商訴,36,20090108,1",ADMINISTRATIVE,Lose
"TPAA,88,判,3652,19991007",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,67,20090212,3",ADMINISTRATIVE,Lose
"IPCA,110,行商訴,56,20220331,1",ADMINISTRATIVE,Win
"TPAA,90,判,2246,20011129,1",ADMINISTRATIVE,Lose
"TPAA,109,判,149,20200319,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,3004,20080312,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,1534,20080130,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,2645,20050908,1",ADMINISTRATIVE,Lose
"IPCA,97,行商更(一),2,20090806,2",ADMINISTRATIVE,Win
"TPAA,94,判,1789,20051117,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,2730,20030924,3",ADMINISTRATIVE,Lose
"IPCA,107,行專訴,62,20190718,3",ADMINISTRATIVE,Lose
"TPAA,103,判,266,20140529,1",ADMINISTRATIVE,Lose
"TPAA,97,判,856,20080918,1",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,50,20191031,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,112,20211027,2",ADMINISTRATIVE,Win
"TPBA,94,訴,2715,20060810,2",ADMINISTRATIVE,Lose
"TPAA,90,判,506,20010329,1",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,23,20191231,3",ADMINISTRATIVE,Lose
"TPBA,92,訴,1963,20040923,1",ADMINISTRATIVE,Lose
"TPAA,112,上,654,20240618,1",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,11,20081002,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,2468,20080403,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,3204,20070628,1",ADMINISTRATIVE,Lose
"TPAA,109,上,1187,20220317,1",ADMINISTRATIVE,Lose
"IPCA,98,行專訴,86,20091231,3",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,100,20090910,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,800,20060309,1",ADMINISTRATIVE,Lose
"TPAA,97,判,416,20080509,1",ADMINISTRATIVE,Lose
"TPAA,93,判,1366,20041028,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,181,20010913,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,3637,20080408,2",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,133,20090402,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1039,20030508,2",ADMINISTRATIVE,Mixed
"IPCA,110,行商訴,42,20211230,2",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,8,20141023,2",ADMINISTRATIVE,Lose
"TPAA,91,判,50,20020111,1",ADMINISTRATIVE,Win
"TPBA,92,訴,1205,20040512,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2505,20011221,1",ADMINISTRATIVE,Lose
"TPAA,87,判,249,19980220,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,3359,20080319,2",ADMINISTRATIVE,Win
"TPBA,96,訴,3304,20080320,2",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,28,20081127,1",ADMINISTRATIVE,Mixed
"IPCA,105,行商訴,143,20171122,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,84,20020131,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,3984,20020307,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,2488,20060731,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,313,20030327,2",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,41,20190912,2",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,20,20220928,3",ADMINISTRATIVE,Win
"TPAA,92,判,1548,20031113,1",ADMINISTRATIVE,Lose
"TPAA,95,判,632,20060504,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1910,20030717,2",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,152,20140529,1",ADMINISTRATIVE,Lose
"TPAA,88,判,632,19990325",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,79,20170224,2",ADMINISTRATIVE,Win
"TPAA,95,判,747,20060522,1",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,135,20150925,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,4284,20050113,2",ADMINISTRATIVE,Lose
"TPAA,88,判,3984,19991126",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,224,20110421,2",ADMINISTRATIVE,Lose
"IPCA,106,行專訴,15,20170831,3",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,114,20170726,3",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,79,20210401,3",ADMINISTRATIVE,Mixed
"IPCA,97,行商訴,30,20081126,2",ADMINISTRATIVE,Lose
"TPAA,92,判,1281,20030925,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,1244,20070315,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,3512,20020312,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,1808,20060518,3",ADMINISTRATIVE,Lose
"IPCA,111,行商訴,60,20230119,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,1141,20011220,1",ADMINISTRATIVE,Lose
"TPAA,88,判,3403,19990903",ADMINISTRATIVE,Lose
"TPAA,93,判,847,20040630,1",ADMINISTRATIVE,Lose
"TPAA,109,上,582,20210610,1",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,11,20181108,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,129,20120119,2",ADMINISTRATIVE,Lose
"IPCA,109,行專訴,38,20210304,3",ADMINISTRATIVE,Mixed
"IPCA,112,行商訴,62,20240425,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,2864,20020515,3",ADMINISTRATIVE,Lose
"TPAA,90,判,2233,20011129,1",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,9,20200617,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,1503,20050720,2",ADMINISTRATIVE,Lose
"TPAA,96,判,698,20070419,1",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,23,20161107,2",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,38,20140612,2",ADMINISTRATIVE,Win
"TPBA,93,訴,1619,20050630,1",ADMINISTRATIVE,Lose
"TPAA,92,判,1141,20030828,1",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,7,20160804,5",ADMINISTRATIVE,Lose
"TPAA,109,上,994,20211230,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,2175,20060425,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,3698,20070802,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2110,20011115,1",ADMINISTRATIVE,Lose
"IPCA,105,行專更(一),2,20161027,2",ADMINISTRATIVE,Mixed
"TPAA,95,判,96,20060119,1",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,152,20150709,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,63,20030717,2",ADMINISTRATIVE,Win
"TPBA,96,訴,88,20071024,2",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,126,20200430,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,2932,20030918,2",ADMINISTRATIVE,Mixed
"IPCA,99,行商訴,76,20100812,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,114,20210430,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,961,20071108,1",ADMINISTRATIVE,Mixed
"TPAA,110,上,582,20230330,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,111,20021231,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3766,20060913,2",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,96,20150507,3",ADMINISTRATIVE,Lose
"TPBA,96,訴,2736,20080227,2",ADMINISTRATIVE,Lose
"IPCA,102,行專更(一),2,20141016,3",ADMINISTRATIVE,Lose
"TPAA,97,判,142,20080320,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,4180,20051130,2",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,86,20130131,3",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,153,20170705,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,1044,20040611,2",ADMINISTRATIVE,Lose
"TPAA,100,判,2179,20111215,1",ADMINISTRATIVE,Lose
"TPAA,100,判,1036,20110616,1",ADMINISTRATIVE,Lose
"TPAA,96,判,1177,20070705,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,4012,20070809,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,1087,20010724,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,5195,20040609,3",ADMINISTRATIVE,Win
"TPAA,92,判,206,20030227,1",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,20,20110929,3",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,102,20170315,2",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,20,20190815,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,4444,20040422,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,4844,20020829,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,22,20100520,1",ADMINISTRATIVE,Mixed
"TPAA,89,判,2395,20000627",ADMINISTRATIVE,Win
"IPCA,101,行商訴,147,20130117,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,4419,20071011,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,247,20110505,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,4940,20041130,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,3197,20070524,2",ADMINISTRATIVE,Lose
"IPCA,105,行商訴,15,20160811,2",ADMINISTRATIVE,Lose
"TPAA,89,判,1820,20000608",ADMINISTRATIVE,Lose
"TPBA,90,訴,4545,20020717,1",ADMINISTRATIVE,Lose
"TPAA,95,判,1444,20060831,1",ADMINISTRATIVE,Lose
"TPAA,88,判,3414,19990903",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,204,20110217,1",ADMINISTRATIVE,Win
"IPCA,97,行專訴,42,20081218,3",ADMINISTRATIVE,Win
"TPAA,91,判,37,20020110,1",ADMINISTRATIVE,Lose
"TPAA,92,判,702,20030605,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,2784,20070607,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,2607,20050908,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,5088,20050310,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,945,20010503,1",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,12,20191023,3",ADMINISTRATIVE,Lose
"TPBA,93,訴,1504,20050804,1",ADMINISTRATIVE,Lose
"IPCA,106,行商訴,116,20180430,2",ADMINISTRATIVE,Lose
"IPCA,106,行商訴,43,20171123,3",ADMINISTRATIVE,Lose
"TPAA,90,判,2580,20011231,1",ADMINISTRATIVE,Lose
"TPAA,95,判,237,20060223,1",ADMINISTRATIVE,Lose
"TPAA,94,判,1066,20050721,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,2988,20080424,2",ADMINISTRATIVE,Lose
"TPAA,94,判,2040,20051229,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,2591,20010615,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,5264,20040324,3",ADMINISTRATIVE,Lose
"IPCA,97,行專訴,55,20090205,2",ADMINISTRATIVE,Lose
"TPBA,97,訴,812,20081002,2",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,39,20151008,4",ADMINISTRATIVE,Lose
"TPBA,92,訴,1704,20040707,2",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,123,20130124,3",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,86,20141002,2",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,19,20231214,3",ADMINISTRATIVE,Lose
"TPBA,94,訴,1482,20060518,1",ADMINISTRATIVE,Lose
"IPCA,97,行商訴,38,20081211,2",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,72,20141105,2",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,71,20160304,4",ADMINISTRATIVE,Lose
"TPBA,95,訴,2791,20070523,2",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,98,20101028,3",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,153,20140417,1",ADMINISTRATIVE,Lose
"TPAA,91,判,934,20020607,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,3405,20011107,2",ADMINISTRATIVE,Lose
"TPAA,110,上,398,20221229,2",ADMINISTRATIVE,Lose
"TPAA,90,判,1118,20010621,1",ADMINISTRATIVE,Lose
"TPAA,89,判,1540,20000518",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,61,20111222,3",ADMINISTRATIVE,Win
"IPCA,102,行專訴,107,20140319,3",ADMINISTRATIVE,Mixed
"TPBA,91,訴,5128,20040624,2",ADMINISTRATIVE,Win
"TPAA,90,判,1218,20010713,1",ADMINISTRATIVE,Lose
"TPAA,90,判,1875,20011018,1",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,129,20140320,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5554,20020912,2",ADMINISTRATIVE,Lose
"TPAA,90,判,245,20010222,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1990,20030702,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,4069,20051130,2",ADMINISTRATIVE,Lose
"TPAA,93,判,422,20040422,1",ADMINISTRATIVE,Lose
"TPBA,93,訴,2262,20050824,2",ADMINISTRATIVE,Lose
"TPAA,88,判,698,19990325",ADMINISTRATIVE,Lose
"TPBA,93,訴,202,20050526,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,4085,20070621,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1917,20030626,1",ADMINISTRATIVE,Lose
"TPAA,92,判,1103,20030821,1",ADMINISTRATIVE,Lose
"TPAA,89,判,936,20000330",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,46,20130703,1",ADMINISTRATIVE,Lose
"TPBA,96,訴,419,20071129,2",ADMINISTRATIVE,Lose
"TPAA,96,判,432,20070322,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,3737,20061116,2",ADMINISTRATIVE,Lose
"IPCA,107,行專訴,72,20190307,3",ADMINISTRATIVE,Lose
"TPBA,92,訴,185,20040317,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3913,20061107,2",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,13,20231012,3",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,186,20100107,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,456,20050503,2",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,88,20170614,2",ADMINISTRATIVE,Lose
"IPCA,101,行專訴,48,20121011,3",ADMINISTRATIVE,Lose
"IPCA,97,行專訴,11,20081002,3",ADMINISTRATIVE,Lose
"TPBA,94,訴,2409,20060608,2",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,60,20101104,4",ADMINISTRATIVE,Win
"TPAA,97,判,164,20080327,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,1902,20030507,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,109,20111117,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,4606,20020731,3",ADMINISTRATIVE,Win
"TPAA,90,判,955,20010531,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,1512,20040930,2",ADMINISTRATIVE,Lose
"TPAA,94,判,1755,20051117,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,4049,20071129,2",ADMINISTRATIVE,Lose
"TPBA,92,訴,1726,20040930,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,549,20050803,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,97,20111020,2",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,14,20240104,4",ADMINISTRATIVE,Lose
"TPAA,88,判,3367,19990827",ADMINISTRATIVE,Lose
"TPBA,92,訴,1020,20040701,2",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,71,20100826,2",ADMINISTRATIVE,Lose
"TPAA,90,判,2544,20011227,1",ADMINISTRATIVE,Lose
"TPAA,89,判,840,20000323",ADMINISTRATIVE,Lose
"TPBA,94,訴,3556,20060824,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,951,20060530,2",ADMINISTRATIVE,Lose
"IPCA,103,行商訴,98,20141231,2",ADMINISTRATIVE,Win
"TPAA,93,判,327,20040325,1",ADMINISTRATIVE,Lose
"IPCA,99,行商訴,201,20110317,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5807,20021121,2",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,66,20111208,3",ADMINISTRATIVE,Mixed
"IPCA,107,行專訴,8,20180809,3",ADMINISTRATIVE,Win
"TPBA,93,訴,3586,20051027,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,1935,20050728,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,2034,20050727,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,2467,20070315,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,4166,20060119,2",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,50,20150917,2",ADMINISTRATIVE,Lose
"TPAA,95,判,648,20060504,1",ADMINISTRATIVE,Lose
"TPAA,88,判,1236,19990416",ADMINISTRATIVE,Lose
"TPBA,93,訴,1878,20060427,3",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,53,20230413,3",ADMINISTRATIVE,Lose
"TPBA,90,訴,2933,20020529,2",ADMINISTRATIVE,Lose
"IPCA,108,行專訴,75,20200318,3",ADMINISTRATIVE,Win
"IPCA,103,行專訴,57,20150226,3",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,64,20151127,3",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,101,20200325,3",ADMINISTRATIVE,Lose
"TPAA,88,判,2682,19990617",ADMINISTRATIVE,Lose
"TPAA,96,判,1467,20070816,1",ADMINISTRATIVE,Lose
"IPCA,106,行商訴,159,20180621,3",ADMINISTRATIVE,Lose
"TPBA,94,訴,280,20051228,1",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,53,20121108,1",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,80,20160121,3",ADMINISTRATIVE,Lose
"TPBA,94,訴,1732,20060608,2",ADMINISTRATIVE,Lose
"IPCA,107,行專訴,32,20181115,4",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,192,20100225,3",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,89,20121115,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,2961,20070705,2",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,110,20091008,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,402,20071122,2",ADMINISTRATIVE,Lose
"TPBA,89,訴,1299,20010426,1",ADMINISTRATIVE,Lose
"TPAA,98,判,353,20090402,1",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,22,20120628,3",ADMINISTRATIVE,Win
"IPCA,100,行專訴,8,20110714,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,4573,20040401,2",ADMINISTRATIVE,Lose
"TPAA,87,判,2529,19981204,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,1553,20020801,2",ADMINISTRATIVE,Lose
"TPAA,91,判,2260,20021216,1",ADMINISTRATIVE,Win
"TPAA,101,判,469,20120524,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,3369,20070614,1",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,130,20091105,2",ADMINISTRATIVE,Win
"TPAA,109,判,411,20200730,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,5578,20050324,2",ADMINISTRATIVE,Mixed
"TPAA,98,判,1270,20091022,1",ADMINISTRATIVE,Lose
"TPBA,89,訴,2280,20011004,2",ADMINISTRATIVE,Lose
"TPAA,89,判,1253,20000427",ADMINISTRATIVE,Lose
"TPAA,100,判,1356,20110804,1",ADMINISTRATIVE,Lose
"TPAA,100,判,2098,20111130,1",ADMINISTRATIVE,Lose
"TPBA,90,訴,6762,20030109,2",ADMINISTRATIVE,Lose
"IPCA,98,行商訴,168,20100204,2",ADMINISTRATIVE,Lose
"TPAA,99,判,945,20100916,1",ADMINISTRATIVE,Lose
"IPCA,98,行專訴,71,20091112,4",ADMINISTRATIVE,Lose
"TPBA,93,訴,395,20050503,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,4889,20021003,2",ADMINISTRATIVE,Win
"TPBA,96,訴,3965,20080430,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,2737,20070531,2",ADMINISTRATIVE,Lose
"IPCA,102,行商訴,72,20131031,3",ADMINISTRATIVE,Lose
"TPBA,89,訴,3191,20011031,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1121,20030611,3",ADMINISTRATIVE,Lose
"TPBA,92,訴,3385,20050309,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,3333,20070809,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,115,20111124,2",ADMINISTRATIVE,Lose
"IPCA,109,行商訴,111,20220615,2",ADMINISTRATIVE,Win
"TPAA,89,判,2742,20000915,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,4195,20041110,2",ADMINISTRATIVE,Lose
"IPCA,107,行專訴,60,20181227,3",ADMINISTRATIVE,Lose
"TPBA,94,訴,1258,20060628,3",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,62,20230727,2",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,86,20170525,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,88,20111110,2",ADMINISTRATIVE,Lose
"TPBA,91,訴,1002,20030327,1",ADMINISTRATIVE,Lose
"IPCA,109,行專訴,18,20210429,3",ADMINISTRATIVE,Lose
"TPAA,90,判,1017,20010607,1",ADMINISTRATIVE,Lose
"TPAA,87,判,2271,19981111",ADMINISTRATIVE,Lose
"IPCA,109,行專訴,19,20201119,3",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,105,20121227,2",ADMINISTRATIVE,Mixed
"IPCA,102,行商訴,14,20130516,1",ADMINISTRATIVE,Mixed
"IPCA,104,行商訴,31,20160429,3",ADMINISTRATIVE,Lose
"IPCA,106,行商訴,68,20180906,2",ADMINISTRATIVE,Lose
"IPCA,103,行專訴,55,20141127,3",ADMINISTRATIVE,Lose
"TPAA,88,判,4022,19991126",ADMINISTRATIVE,Lose
"TPBA,96,訴,945,20071025,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5744,20020828,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,971,20070227,3",ADMINISTRATIVE,Mixed
"IPCA,100,行專訴,115,20120502,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,5354,20040422,1",ADMINISTRATIVE,Lose
"TPBA,91,訴,2564,20030722,2",ADMINISTRATIVE,Lose
"IPCA,100,行商訴,65,20110825,1",ADMINISTRATIVE,Lose
"TPAA,91,判,140,20020124,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,2114,20070726,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,3235,20080312,1",ADMINISTRATIVE,Lose
"IPCA,104,行商訴,61,20151127,2",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,103,20190509,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3302,20060913,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,5259,20021025,1",ADMINISTRATIVE,Lose
"IPCA,99,行專訴,128,20110224,3",ADMINISTRATIVE,Win
"TPBA,91,訴,1727,20030521,1",ADMINISTRATIVE,Lose
"IPCA,105,行專訴,59,20170412,3",ADMINISTRATIVE,Lose
"TPBA,91,訴,320,20021231,1",ADMINISTRATIVE,Lose
"TPBA,95,訴,4072,20070822,2",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,38,20240201,3",ADMINISTRATIVE,Win
"TPAA,88,判,3935,19991119",ADMINISTRATIVE,Lose
"IPCA,101,行商訴,96,20121025,2",ADMINISTRATIVE,Lose
"TPBA,90,訴,1864,20020227,2",ADMINISTRATIVE,Lose
"IPCA,110,行專訴,44,20220330,3",ADMINISTRATIVE,Lose
"IPCA,112,行專訴,5,20231012,1",ADMINISTRATIVE,Lose
"TPAA,107,判,394,20180712,1",ADMINISTRATIVE,Lose
"TPAA,88,判,3530,19990923",ADMINISTRATIVE,Lose
"TPBA,89,訴,4036,20011227,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,1414,20070215,2",ADMINISTRATIVE,Lose
"IPCA,104,行著更(一),7,20160714,1",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,61,20230817,3",ADMINISTRATIVE,Lose
"IPCA,107,行商更(一),2,20190321,1",ADMINISTRATIVE,Win
"TPBA,89,訴,1709,20010530,2",ADMINISTRATIVE,Lose
"TPBA,94,訴,3413,20061012,2",ADMINISTRATIVE,Lose
"TPBA,96,訴,1817,20080130,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,3956,20051117,2",ADMINISTRATIVE,Lose
"TPAA,97,判,369,20080430,1",ADMINISTRATIVE,Lose
"IPCA,100,行專訴,74,20120105,3",ADMINISTRATIVE,Win
"TPBA,95,訴,1184,20070214,2",ADMINISTRATIVE,Lose
"TPBA,97,訴,1323,20081001,2",ADMINISTRATIVE,Lose
"IPCA,104,行專訴,91,20160324,4",ADMINISTRATIVE,Win
"TPAA,101,判,555,20120621,1",ADMINISTRATIVE,Lose
"TPAA,107,判,155,20180328,1",ADMINISTRATIVE,Lose
"TPAA,89,判,633,20000309",ADMINISTRATIVE,Lose
"TPBA,89,訴,169,20010315,2",ADMINISTRATIVE,Lose
"IPCA,106,行專訴,18,20180226,4",ADMINISTRATIVE,Lose
"TPAA,97,判,700,20080710,1",ADMINISTRATIVE,Lose
"IPCA,108,行商訴,85,20191226,2",ADMINISTRATIVE,Lose
"TPBA,95,訴,3221,20070704,1",ADMINISTRATIVE,Mixed
"TPAA,99,判,265,20100318,1",ADMINISTRATIVE,Lose
"TPBA,94,訴,481,20051027,1",ADMINISTRATIVE,Lose
"TPAA,89,判,932,20000330",ADMINISTRATIVE,Lose
"IPCA,109,行專訴,11,20200820,4",ADMINISTRATIVE,Lose
"TPAA,96,判,751,20070430,1",ADMINISTRATIVE,Lose
"TPBA,92,訴,371,20040317,1",ADMINISTRATIVE,Lose
"IPCA,107,行商訴,32,20181004,3",ADMINISTRATIVE,Lose
"TPBA,95,訴,1864,20070215,2",ADMINISTRATIVE,Lose
"TPAA,89,判,3911,20001228,1",ADMINISTRATIVE,Lose
"IPCA,111,行專訴,56,20230316,4",ADMINISTRATIVE,Lose
"TPBA,90,訴,4386,20020501,2",ADMINISTRATIVE,Lose
"TPBA,93,訴,3087,20050831,1",ADMINISTRATIVE,Lose
"TPAA,89,判,249,20000127",ADMINISTRATIVE,Lose
"IPCA,102,行專訴,70,20131107,3",ADMINISTRATIVE,Lose
