Date,File,Maturity,Contract,ContractExpiryDate,Rf,S0
2024/06/04,OptionsDaily_2024_06_04.csv,0.021917808219178082,202406W2  ,2024/06/12,0.0125,21356.62
2024/06/04,OptionsDaily_2024_06_04.csv,0.1178082191780822,202407  ,2024/07/17,0.0125,21356.62
2024/06/04,OptionsDaily_2024_06_04.csv,0.2136986301369863,202408  ,2024/08/21,0.0125,21356.62
2024/06/04,OptionsDaily_2024_06_04.csv,0.5397260273972603,202412  ,2024/12/18,0.0125,21356.62
2024/06/05,OptionsDaily_2024_06_05.csv,0.038356164383561646,202406  ,2024/06/19,0.0125,21484.88
2024/06/05,OptionsDaily_2024_06_05.csv,0.0027397260273972603,202406W1  ,2024/06/05,0.0125,21484.88
2024/06/05,OptionsDaily_2024_06_05.csv,0.019178082191780823,202406W2  ,2024/06/12,0.0125,21484.88
2024/06/05,OptionsDaily_2024_06_05.csv,0.11506849315068493,202407  ,2024/07/17,0.0125,21484.88
2024/06/06,OptionsDaily_2024_06_06.csv,0.03561643835616438,202406  ,2024/06/19,0.0125,21902.7
2024/06/06,OptionsDaily_2024_06_06.csv,0.01643835616438356,202406W2  ,2024/06/12,0.0125,21902.7
2024/06/06,OptionsDaily_2024_06_06.csv,0.11232876712328767,202407  ,2024/07/17,0.0125,21902.7
2024/06/06,OptionsDaily_2024_06_06.csv,0.20821917808219179,202408  ,2024/08/21,0.0125,21902.7
2024/06/06,OptionsDaily_2024_06_06.csv,0.28493150684931506,202409  ,2024/09/18,0.0125,21902.7
2024/06/06,OptionsDaily_2024_06_06.csv,0.5342465753424658,202412  ,2024/12/18,0.0125,21902.7
2024/06/07,OptionsDaily_2024_06_07.csv,0.03287671232876712,202406  ,2024/06/19,0.0125,21858.38
2024/06/07,OptionsDaily_2024_06_07.csv,0.0136986301369863,202406W2  ,2024/06/12,0.0125,21858.38
2024/06/07,OptionsDaily_2024_06_07.csv,0.1095890410958904,202407  ,2024/07/17,0.0125,21858.38
2024/06/07,OptionsDaily_2024_06_07.csv,0.5315068493150685,202412  ,2024/12/18,0.0125,21858.38
2024/06/11,OptionsDaily_2024_06_11.csv,0.021917808219178082,202406  ,2024/06/19,0.0125,21792.12
2024/06/11,OptionsDaily_2024_06_11.csv,0.0027397260273972603,202406W2  ,2024/06/12,0.0125,21792.12
2024/06/11,OptionsDaily_2024_06_11.csv,0.09863013698630137,202407  ,2024/07/17,0.0125,21792.12
2024/06/11,OptionsDaily_2024_06_11.csv,0.19452054794520549,202408  ,2024/08/21,0.0125,21792.12
2024/06/12,OptionsDaily_2024_06_12.csv,0.019178082191780823,202406  ,2024/06/19,0.0125,22048.96
2024/06/12,OptionsDaily_2024_06_12.csv,0.0027397260273972603,202406W2  ,2024/06/12,0.0125,22048.96
2024/06/12,OptionsDaily_2024_06_12.csv,0.038356164383561646,202406W4  ,2024/06/26,0.0125,22048.96
2024/06/12,OptionsDaily_2024_06_12.csv,0.0958904109589041,202407  ,2024/07/17,0.0125,22048.96
2024/06/12,OptionsDaily_2024_06_12.csv,0.1917808219178082,202408  ,2024/08/21,0.0125,22048.96
2024/06/13,OptionsDaily_2024_06_13.csv,0.01643835616438356,202406  ,2024/06/19,0.0125,22312.04
2024/06/13,OptionsDaily_2024_06_13.csv,0.03561643835616438,202406W4  ,2024/06/26,0.0125,22312.04
2024/06/13,OptionsDaily_2024_06_13.csv,0.09315068493150686,202407  ,2024/07/17,0.0125,22312.04
2024/06/13,OptionsDaily_2024_06_13.csv,0.18904109589041096,202408  ,2024/08/21,0.0125,22312.04
2024/06/13,OptionsDaily_2024_06_13.csv,0.5150684931506849,202412  ,2024/12/18,0.0125,22312.04
2024/06/14,OptionsDaily_2024_06_14.csv,0.0136986301369863,202406  ,2024/06/19,0.0125,22504.72
2024/06/14,OptionsDaily_2024_06_14.csv,0.03287671232876712,202406W4  ,2024/06/26,0.0125,22504.72
2024/06/14,OptionsDaily_2024_06_14.csv,0.09041095890410959,202407  ,2024/07/17,0.0125,22504.72
2024/06/14,OptionsDaily_2024_06_14.csv,0.1863013698630137,202408  ,2024/08/21,0.0125,22504.72
2024/06/14,OptionsDaily_2024_06_14.csv,0.26301369863013696,202409  ,2024/09/18,0.0125,22504.72
2024/06/17,OptionsDaily_2024_06_17.csv,0.005479452054794521,202406  ,2024/06/19,0.0125,22496.53
2024/06/17,OptionsDaily_2024_06_17.csv,0.024657534246575342,202406W4  ,2024/06/26,0.0125,22496.53
2024/06/17,OptionsDaily_2024_06_17.csv,0.0821917808219178,202407  ,2024/07/17,0.0125,22496.53
2024/06/18,OptionsDaily_2024_06_18.csv,0.0027397260273972603,202406  ,2024/06/19,0.0125,22757.43
2024/06/18,OptionsDaily_2024_06_18.csv,0.021917808219178082,202406W4  ,2024/06/26,0.0125,22757.43
2024/06/18,OptionsDaily_2024_06_18.csv,0.07945205479452055,202407  ,2024/07/17,0.0125,22757.43
2024/06/18,OptionsDaily_2024_06_18.csv,0.17534246575342466,202408  ,2024/08/21,0.0125,22757.43
2024/06/18,OptionsDaily_2024_06_18.csv,0.25205479452054796,202409  ,2024/09/18,0.0125,22757.43
2024/06/19,OptionsDaily_2024_06_19.csv,0.0027397260273972603,202406  ,2024/06/19,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.019178082191780823,202406W4  ,2024/06/26,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.07671232876712329,202407  ,2024/07/17,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.038356164383561646,202407W1  ,2024/07/03,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.1726027397260274,202408  ,2024/08/21,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.2493150684931507,202409  ,2024/09/18,0.0125,23209.54
2024/06/19,OptionsDaily_2024_06_19.csv,0.4986301369863014,202412  ,2024/12/18,0.0125,23209.54
2024/06/20,OptionsDaily_2024_06_20.csv,0.01643835616438356,202406W4  ,2024/06/26,0.0125,23406.1
2024/06/20,OptionsDaily_2024_06_20.csv,0.07397260273972603,202407  ,2024/07/17,0.0125,23406.1
2024/06/20,OptionsDaily_2024_06_20.csv,0.03561643835616438,202407W1  ,2024/07/03,0.0125,23406.1
2024/06/20,OptionsDaily_2024_06_20.csv,0.16986301369863013,202408  ,2024/08/21,0.0125,23406.1
2024/06/20,OptionsDaily_2024_06_20.csv,0.4958904109589041,202412  ,2024/12/18,0.0125,23406.1
2024/06/21,OptionsDaily_2024_06_21.csv,0.0136986301369863,202406W4  ,2024/06/26,0.0125,23253.39
2024/06/21,OptionsDaily_2024_06_21.csv,0.07123287671232877,202407  ,2024/07/17,0.0125,23253.39
2024/06/21,OptionsDaily_2024_06_21.csv,0.03287671232876712,202407W1  ,2024/07/03,0.0125,23253.39
2024/06/21,OptionsDaily_2024_06_21.csv,0.16712328767123288,202408  ,2024/08/21,0.0125,23253.39
2024/06/21,OptionsDaily_2024_06_21.csv,0.4931506849315068,202412  ,2024/12/18,0.0125,23253.39
2024/06/24,OptionsDaily_2024_06_24.csv,0.005479452054794521,202406W4  ,2024/06/26,0.0125,22813.7
2024/06/24,OptionsDaily_2024_06_24.csv,0.06301369863013699,202407  ,2024/07/17,0.0125,22813.7
2024/06/24,OptionsDaily_2024_06_24.csv,0.024657534246575342,202407W1  ,2024/07/03,0.0125,22813.7
2024/06/24,OptionsDaily_2024_06_24.csv,0.1589041095890411,202408  ,2024/08/21,0.0125,22813.7
2024/06/24,OptionsDaily_2024_06_24.csv,0.2356164383561644,202409  ,2024/09/18,0.0125,22813.7
2024/06/24,OptionsDaily_2024_06_24.csv,0.4849315068493151,202412  ,2024/12/18,0.0125,22813.7
2024/06/25,OptionsDaily_2024_06_25.csv,0.0027397260273972603,202406W4  ,2024/06/26,0.0125,22875.97
2024/06/25,OptionsDaily_2024_06_25.csv,0.06027397260273973,202407  ,2024/07/17,0.0125,22875.97
2024/06/25,OptionsDaily_2024_06_25.csv,0.021917808219178082,202407W1  ,2024/07/03,0.0125,22875.97
2024/06/25,OptionsDaily_2024_06_25.csv,0.15616438356164383,202408  ,2024/08/21,0.0125,22875.97
2024/06/25,OptionsDaily_2024_06_25.csv,0.2328767123287671,202409  ,2024/09/18,0.0125,22875.97
2024/06/26,OptionsDaily_2024_06_26.csv,0.0027397260273972603,202406W4  ,2024/06/26,0.0125,22986.69
2024/06/26,OptionsDaily_2024_06_26.csv,0.057534246575342465,202407  ,2024/07/17,0.0125,22986.69
2024/06/26,OptionsDaily_2024_06_26.csv,0.019178082191780823,202407W1  ,2024/07/03,0.0125,22986.69
2024/06/26,OptionsDaily_2024_06_26.csv,0.038356164383561646,202407W2  ,2024/07/10,0.0125,22986.69
2024/06/26,OptionsDaily_2024_06_26.csv,0.15342465753424658,202408  ,2024/08/21,0.0125,22986.69
2024/06/26,OptionsDaily_2024_06_26.csv,0.7287671232876712,202503  ,2025/03/19,0.0125,22986.69
2024/06/27,OptionsDaily_2024_06_27.csv,0.0547945205479452,202407  ,2024/07/17,0.0125,22905.98
2024/06/27,OptionsDaily_2024_06_27.csv,0.01643835616438356,202407W1  ,2024/07/03,0.0125,22905.98
2024/06/27,OptionsDaily_2024_06_27.csv,0.03561643835616438,202407W2  ,2024/07/10,0.0125,22905.98
2024/06/27,OptionsDaily_2024_06_27.csv,0.1506849315068493,202408  ,2024/08/21,0.0125,22905.98
2024/06/28,OptionsDaily_2024_06_28.csv,0.052054794520547946,202407  ,2024/07/17,0.0125,23032.25
2024/06/28,OptionsDaily_2024_06_28.csv,0.0136986301369863,202407W1  ,2024/07/03,0.0125,23032.25
2024/06/28,OptionsDaily_2024_06_28.csv,0.03287671232876712,202407W2  ,2024/07/10,0.0125,23032.25
2024/06/28,OptionsDaily_2024_06_28.csv,0.14794520547945206,202408  ,2024/08/21,0.0125,23032.25
2024/06/28,OptionsDaily_2024_06_28.csv,0.22465753424657534,202409  ,2024/09/18,0.0125,23032.25
2024/07/01,OptionsDaily_2024_07_01.csv,0.043835616438356165,202407  ,2024/07/17,0.0125,23058.57
2024/07/01,OptionsDaily_2024_07_01.csv,0.005479452054794521,202407W1  ,2024/07/03,0.0125,23058.57
2024/07/01,OptionsDaily_2024_07_01.csv,0.024657534246575342,202407W2  ,2024/07/10,0.0125,23058.57
2024/07/01,OptionsDaily_2024_07_01.csv,0.13972602739726028,202408  ,2024/08/21,0.0125,23058.57
2024/07/01,OptionsDaily_2024_07_01.csv,0.21643835616438356,202409  ,2024/09/18,0.0125,23058.57
2024/07/02,OptionsDaily_2024_07_02.csv,0.0410958904109589,202407  ,2024/07/17,0.0125,22879.37
2024/07/02,OptionsDaily_2024_07_02.csv,0.0027397260273972603,202407W1  ,2024/07/03,0.0125,22879.37
2024/07/02,OptionsDaily_2024_07_02.csv,0.021917808219178082,202407W2  ,2024/07/10,0.0125,22879.37
2024/07/02,OptionsDaily_2024_07_02.csv,0.136986301369863,202408  ,2024/08/21,0.0125,22879.37
2024/07/02,OptionsDaily_2024_07_02.csv,0.2136986301369863,202409  ,2024/09/18,0.0125,22879.37
2024/07/03,OptionsDaily_2024_07_03.csv,0.038356164383561646,202407  ,2024/07/17,0.0125,23172.43
2024/07/03,OptionsDaily_2024_07_03.csv,0.0027397260273972603,202407W1  ,2024/07/03,0.0125,23172.43
2024/07/03,OptionsDaily_2024_07_03.csv,0.019178082191780823,202407W2  ,2024/07/10,0.0125,23172.43
2024/07/03,OptionsDaily_2024_07_03.csv,0.13424657534246576,202408  ,2024/08/21,0.0125,23172.43
2024/07/04,OptionsDaily_2024_07_04.csv,0.03561643835616438,202407  ,2024/07/17,0.0125,23522.53
2024/07/04,OptionsDaily_2024_07_04.csv,0.01643835616438356,202407W2  ,2024/07/10,0.0125,23522.53
2024/07/04,OptionsDaily_2024_07_04.csv,0.13150684931506848,202408  ,2024/08/21,0.0125,23522.53
2024/07/04,OptionsDaily_2024_07_04.csv,0.20821917808219179,202409  ,2024/09/18,0.0125,23522.53
2024/07/05,OptionsDaily_2024_07_05.csv,0.03287671232876712,202407  ,2024/07/17,0.0125,23556.59
2024/07/05,OptionsDaily_2024_07_05.csv,0.0136986301369863,202407W2  ,2024/07/10,0.0125,23556.59
2024/07/05,OptionsDaily_2024_07_05.csv,0.12876712328767123,202408  ,2024/08/21,0.0125,23556.59
2024/07/08,OptionsDaily_2024_07_08.csv,0.024657534246575342,202407  ,2024/07/17,0.0125,23878.15
2024/07/08,OptionsDaily_2024_07_08.csv,0.005479452054794521,202407W2  ,2024/07/10,0.0125,23878.15
2024/07/08,OptionsDaily_2024_07_08.csv,0.12054794520547946,202408  ,2024/08/21,0.0125,23878.15
2024/07/08,OptionsDaily_2024_07_08.csv,0.19726027397260273,202409  ,2024/09/18,0.0125,23878.15
2024/07/09,OptionsDaily_2024_07_09.csv,0.021917808219178082,202407  ,2024/07/17,0.0125,23900.08
2024/07/09,OptionsDaily_2024_07_09.csv,0.0027397260273972603,202407W2  ,2024/07/10,0.0125,23900.08
2024/07/09,OptionsDaily_2024_07_09.csv,0.1178082191780822,202408  ,2024/08/21,0.0125,23900.08
2024/07/09,OptionsDaily_2024_07_09.csv,0.19452054794520549,202409  ,2024/09/18,0.0125,23900.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.019178082191780823,202407  ,2024/07/17,0.0125,24007.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.0027397260273972603,202407W2  ,2024/07/10,0.0125,24007.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.11506849315068493,202408  ,2024/08/21,0.0125,24007.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.1917808219178082,202409  ,2024/09/18,0.0125,24007.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.4410958904109589,202412  ,2024/12/18,0.0125,24007.08
2024/07/10,OptionsDaily_2024_07_10.csv,0.6904109589041096,202503  ,2025/03/19,0.0125,24007.08
2024/07/11,OptionsDaily_2024_07_11.csv,0.01643835616438356,202407  ,2024/07/17,0.0125,24390.03
2024/07/11,OptionsDaily_2024_07_11.csv,0.03561643835616438,202407W4  ,2024/07/24,0.0125,24390.03
2024/07/11,OptionsDaily_2024_07_11.csv,0.11232876712328767,202408  ,2024/08/21,0.0125,24390.03
2024/07/11,OptionsDaily_2024_07_11.csv,0.18904109589041096,202409  ,2024/09/18,0.0125,24390.03
2024/07/11,OptionsDaily_2024_07_11.csv,0.6876712328767123,202503  ,2025/03/19,0.0125,24390.03
2024/07/12,OptionsDaily_2024_07_12.csv,0.0136986301369863,202407  ,2024/07/17,0.0125,23916.93
2024/07/12,OptionsDaily_2024_07_12.csv,0.03287671232876712,202407W4  ,2024/07/24,0.0125,23916.93
2024/07/12,OptionsDaily_2024_07_12.csv,0.1095890410958904,202408  ,2024/08/21,0.0125,23916.93
2024/07/12,OptionsDaily_2024_07_12.csv,0.1863013698630137,202409  ,2024/09/18,0.0125,23916.93
2024/07/15,OptionsDaily_2024_07_15.csv,0.005479452054794521,202407  ,2024/07/17,0.0125,23879.36
2024/07/15,OptionsDaily_2024_07_15.csv,0.024657534246575342,202407W4  ,2024/07/24,0.0125,23879.36
2024/07/15,OptionsDaily_2024_07_15.csv,0.10136986301369863,202408  ,2024/08/21,0.0125,23879.36
2024/07/15,OptionsDaily_2024_07_15.csv,0.4273972602739726,202412  ,2024/12/18,0.0125,23879.36
2024/07/15,OptionsDaily_2024_07_15.csv,0.6767123287671233,202503  ,2025/03/19,0.0125,23879.36
2024/07/16,OptionsDaily_2024_07_16.csv,0.0027397260273972603,202407  ,2024/07/17,0.0125,23997.25
2024/07/16,OptionsDaily_2024_07_16.csv,0.021917808219178082,202407W4  ,2024/07/24,0.0125,23997.25
2024/07/16,OptionsDaily_2024_07_16.csv,0.09863013698630137,202408  ,2024/08/21,0.0125,23997.25
2024/07/17,OptionsDaily_2024_07_17.csv,0.0027397260273972603,202407  ,2024/07/17,0.0125,23769.82
2024/07/17,OptionsDaily_2024_07_17.csv,0.019178082191780823,202407W4  ,2024/07/24,0.0125,23769.82
2024/07/17,OptionsDaily_2024_07_17.csv,0.038356164383561646,202407W5  ,2024/07/31,0.0125,23769.82
2024/07/17,OptionsDaily_2024_07_17.csv,0.0958904109589041,202408  ,2024/08/21,0.0125,23769.82
2024/07/18,OptionsDaily_2024_07_18.csv,0.01643835616438356,202407W4  ,2024/07/24,0.0125,23398.47
2024/07/18,OptionsDaily_2024_07_18.csv,0.03561643835616438,202407W5  ,2024/07/31,0.0125,23398.47
2024/07/18,OptionsDaily_2024_07_18.csv,0.09315068493150686,202408  ,2024/08/21,0.0125,23398.47
2024/07/18,OptionsDaily_2024_07_18.csv,0.16986301369863013,202409  ,2024/09/18,0.0125,23398.47
2024/07/18,OptionsDaily_2024_07_18.csv,0.4191780821917808,202412  ,2024/12/18,0.0125,23398.47
2024/07/19,OptionsDaily_2024_07_19.csv,0.0136986301369863,202407W4  ,2024/07/24,0.0125,22869.26
2024/07/19,OptionsDaily_2024_07_19.csv,0.03287671232876712,202407W5  ,2024/07/31,0.0125,22869.26
2024/07/19,OptionsDaily_2024_07_19.csv,0.09041095890410959,202408  ,2024/08/21,0.0125,22869.26
2024/07/19,OptionsDaily_2024_07_19.csv,0.16712328767123288,202409  ,2024/09/18,0.0125,22869.26
2024/07/19,OptionsDaily_2024_07_19.csv,0.41643835616438357,202412  ,2024/12/18,0.0125,22869.26
2024/07/19,OptionsDaily_2024_07_19.csv,0.6657534246575343,202503  ,2025/03/19,0.0125,22869.26
2024/07/22,OptionsDaily_2024_07_22.csv,0.005479452054794521,202407W4  ,2024/07/24,0.0125,22256.99
2024/07/22,OptionsDaily_2024_07_22.csv,0.024657534246575342,202407W5  ,2024/07/31,0.0125,22256.99
2024/07/22,OptionsDaily_2024_07_22.csv,0.0821917808219178,202408  ,2024/08/21,0.0125,22256.99
2024/07/22,OptionsDaily_2024_07_22.csv,0.1589041095890411,202409  ,2024/09/18,0.0125,22256.99
2024/07/23,OptionsDaily_2024_07_23.csv,0.0027397260273972603,202407W4  ,2024/07/24,0.0125,22871.84
2024/07/23,OptionsDaily_2024_07_23.csv,0.021917808219178082,202407W5  ,2024/07/31,0.0125,22871.84
2024/07/23,OptionsDaily_2024_07_23.csv,0.07945205479452055,202408  ,2024/08/21,0.0125,22871.84
2024/07/23,OptionsDaily_2024_07_23.csv,0.15616438356164383,202409  ,2024/09/18,0.0125,22871.84
2024/07/23,OptionsDaily_2024_07_23.csv,0.6547945205479452,202503  ,2025/03/19,0.0125,22871.84
2024/07/26,OptionsDaily_2024_07_26.csv,0.0027397260273972603,202407W4  ,2024/07/24,0.0125,22119.21
2024/07/26,OptionsDaily_2024_07_26.csv,0.0136986301369863,202407W5  ,2024/07/31,0.0125,22119.21
2024/07/26,OptionsDaily_2024_07_26.csv,0.07123287671232877,202408  ,2024/08/21,0.0125,22119.21
2024/07/26,OptionsDaily_2024_07_26.csv,0.03287671232876712,202408W1  ,2024/08/07,0.0125,22119.21
2024/07/26,OptionsDaily_2024_07_26.csv,0.14794520547945206,202409  ,2024/09/18,0.0125,22119.21
2024/07/29,OptionsDaily_2024_07_29.csv,0.005479452054794521,202407W5  ,2024/07/31,0.0125,22164.49
2024/07/29,OptionsDaily_2024_07_29.csv,0.06301369863013699,202408  ,2024/08/21,0.0125,22164.49
2024/07/29,OptionsDaily_2024_07_29.csv,0.024657534246575342,202408W1  ,2024/08/07,0.0125,22164.49
2024/07/29,OptionsDaily_2024_07_29.csv,0.13972602739726028,202409  ,2024/09/18,0.0125,22164.49
2024/07/30,OptionsDaily_2024_07_30.csv,0.0027397260273972603,202407W5  ,2024/07/31,0.0125,22223.57
2024/07/30,OptionsDaily_2024_07_30.csv,0.06027397260273973,202408  ,2024/08/21,0.0125,22223.57
2024/07/30,OptionsDaily_2024_07_30.csv,0.021917808219178082,202408W1  ,2024/08/07,0.0125,22223.57
2024/07/30,OptionsDaily_2024_07_30.csv,0.136986301369863,202409  ,2024/09/18,0.0125,22223.57
2024/07/30,OptionsDaily_2024_07_30.csv,0.3863013698630137,202412  ,2024/12/18,0.0125,22223.57
2024/07/31,OptionsDaily_2024_07_31.csv,0.0027397260273972603,202407W5  ,2024/07/31,0.0125,22199.35
2024/07/31,OptionsDaily_2024_07_31.csv,0.057534246575342465,202408  ,2024/08/21,0.0125,22199.35
2024/07/31,OptionsDaily_2024_07_31.csv,0.019178082191780823,202408W1  ,2024/08/07,0.0125,22199.35
2024/07/31,OptionsDaily_2024_07_31.csv,0.13424657534246576,202409  ,2024/09/18,0.0125,22199.35
2024/08/01,OptionsDaily_2024_08_01.csv,0.0547945205479452,202408  ,2024/08/21,0.0125,22642.1
2024/08/01,OptionsDaily_2024_08_01.csv,0.01643835616438356,202408W1  ,2024/08/07,0.0125,22642.1
2024/08/01,OptionsDaily_2024_08_01.csv,0.03561643835616438,202408W2  ,2024/08/14,0.0125,22642.1
2024/08/01,OptionsDaily_2024_08_01.csv,0.13150684931506848,202409  ,2024/09/18,0.0125,22642.1
2024/08/01,OptionsDaily_2024_08_01.csv,0.38082191780821917,202412  ,2024/12/18,0.0125,22642.1
2024/08/02,OptionsDaily_2024_08_02.csv,0.052054794520547946,202408  ,2024/08/21,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.0136986301369863,202408W1  ,2024/08/07,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.03287671232876712,202408W2  ,2024/08/14,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.12876712328767123,202409  ,2024/09/18,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.2054794520547945,202410  ,2024/10/16,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.3780821917808219,202412  ,2024/12/18,0.0125,21638.09
2024/08/02,OptionsDaily_2024_08_02.csv,0.6273972602739726,202503  ,2025/03/19,0.0125,21638.09
2024/08/05,OptionsDaily_2024_08_05.csv,0.043835616438356165,202408  ,2024/08/21,0.0125,19830.88
2024/08/05,OptionsDaily_2024_08_05.csv,0.005479452054794521,202408W1  ,2024/08/07,0.0125,19830.88
2024/08/05,OptionsDaily_2024_08_05.csv,0.024657534246575342,202408W2  ,2024/08/14,0.0125,19830.88
2024/08/05,OptionsDaily_2024_08_05.csv,0.12054794520547946,202409  ,2024/09/18,0.0125,19830.88
2024/08/05,OptionsDaily_2024_08_05.csv,0.19726027397260273,202410  ,2024/10/16,0.0125,19830.88
2024/08/05,OptionsDaily_2024_08_05.csv,0.3698630136986301,202412  ,2024/12/18,0.0125,19830.88
2024/08/06,OptionsDaily_2024_08_06.csv,0.0410958904109589,202408  ,2024/08/21,0.0125,20501.02
2024/08/06,OptionsDaily_2024_08_06.csv,0.0027397260273972603,202408W1  ,2024/08/07,0.0125,20501.02
2024/08/06,OptionsDaily_2024_08_06.csv,0.021917808219178082,202408W2  ,2024/08/14,0.0125,20501.02
2024/08/06,OptionsDaily_2024_08_06.csv,0.1178082191780822,202409  ,2024/09/18,0.0125,20501.02
2024/08/06,OptionsDaily_2024_08_06.csv,0.36712328767123287,202412  ,2024/12/18,0.0125,20501.02
2024/08/06,OptionsDaily_2024_08_06.csv,0.6164383561643836,202503  ,2025/03/19,0.0125,20501.02
2024/08/07,OptionsDaily_2024_08_07.csv,0.038356164383561646,202408  ,2024/08/21,0.0125,21295.28
2024/08/07,OptionsDaily_2024_08_07.csv,0.0027397260273972603,202408W1  ,2024/08/07,0.0125,21295.28
2024/08/07,OptionsDaily_2024_08_07.csv,0.019178082191780823,202408W2  ,2024/08/14,0.0125,21295.28
2024/08/07,OptionsDaily_2024_08_07.csv,0.11506849315068493,202409  ,2024/09/18,0.0125,21295.28
2024/08/07,OptionsDaily_2024_08_07.csv,0.6136986301369863,202503  ,2025/03/19,0.0125,21295.28
2024/08/08,OptionsDaily_2024_08_08.csv,0.03561643835616438,202408  ,2024/08/21,0.0125,20870.1
2024/08/08,OptionsDaily_2024_08_08.csv,0.01643835616438356,202408W2  ,2024/08/14,0.0125,20870.1
2024/08/08,OptionsDaily_2024_08_08.csv,0.11232876712328767,202409  ,2024/09/18,0.0125,20870.1
2024/08/08,OptionsDaily_2024_08_08.csv,0.18904109589041096,202410  ,2024/10/16,0.0125,20870.1
2024/08/09,OptionsDaily_2024_08_09.csv,0.03287671232876712,202408  ,2024/08/21,0.0125,21469.0
2024/08/09,OptionsDaily_2024_08_09.csv,0.0136986301369863,202408W2  ,2024/08/14,0.0125,21469.0
2024/08/09,OptionsDaily_2024_08_09.csv,0.1095890410958904,202409  ,2024/09/18,0.0125,21469.0
2024/08/09,OptionsDaily_2024_08_09.csv,0.1863013698630137,202410  ,2024/10/16,0.0125,21469.0
2024/08/09,OptionsDaily_2024_08_09.csv,0.3589041095890411,202412  ,2024/12/18,0.0125,21469.0
2024/08/09,OptionsDaily_2024_08_09.csv,0.6082191780821918,202503  ,2025/03/19,0.0125,21469.0
2024/08/12,OptionsDaily_2024_08_12.csv,0.024657534246575342,202408  ,2024/08/21,0.0125,21773.26
2024/08/12,OptionsDaily_2024_08_12.csv,0.005479452054794521,202408W2  ,2024/08/14,0.0125,21773.26
2024/08/12,OptionsDaily_2024_08_12.csv,0.10136986301369863,202409  ,2024/09/18,0.0125,21773.26
2024/08/13,OptionsDaily_2024_08_13.csv,0.021917808219178082,202408  ,2024/08/21,0.0125,21796.57
2024/08/13,OptionsDaily_2024_08_13.csv,0.0027397260273972603,202408W2  ,2024/08/14,0.0125,21796.57
2024/08/13,OptionsDaily_2024_08_13.csv,0.09863013698630137,202409  ,2024/09/18,0.0125,21796.57
2024/08/13,OptionsDaily_2024_08_13.csv,0.34794520547945207,202412  ,2024/12/18,0.0125,21796.57
2024/08/13,OptionsDaily_2024_08_13.csv,0.5972602739726027,202503  ,2025/03/19,0.0125,21796.57
2024/08/14,OptionsDaily_2024_08_14.csv,0.019178082191780823,202408  ,2024/08/21,0.0125,22027.25
2024/08/14,OptionsDaily_2024_08_14.csv,0.0027397260273972603,202408W2  ,2024/08/14,0.0125,22027.25
2024/08/14,OptionsDaily_2024_08_14.csv,0.038356164383561646,202408W4  ,2024/08/28,0.0125,22027.25
2024/08/14,OptionsDaily_2024_08_14.csv,0.0958904109589041,202409  ,2024/09/18,0.0125,22027.25
2024/08/14,OptionsDaily_2024_08_14.csv,0.1726027397260274,202410  ,2024/10/16,0.0125,22027.25
2024/08/14,OptionsDaily_2024_08_14.csv,0.3452054794520548,202412  ,2024/12/18,0.0125,22027.25
2024/08/15,OptionsDaily_2024_08_15.csv,0.01643835616438356,202408  ,2024/08/21,0.0125,21895.17
2024/08/15,OptionsDaily_2024_08_15.csv,0.03561643835616438,202408W4  ,2024/08/28,0.0125,21895.17
2024/08/15,OptionsDaily_2024_08_15.csv,0.09315068493150686,202409  ,2024/09/18,0.0125,21895.17
2024/08/15,OptionsDaily_2024_08_15.csv,0.16986301369863013,202410  ,2024/10/16,0.0125,21895.17
2024/08/16,OptionsDaily_2024_08_16.csv,0.0136986301369863,202408  ,2024/08/21,0.0125,22349.33
2024/08/16,OptionsDaily_2024_08_16.csv,0.03287671232876712,202408W4  ,2024/08/28,0.0125,22349.33
2024/08/16,OptionsDaily_2024_08_16.csv,0.09041095890410959,202409  ,2024/09/18,0.0125,22349.33
2024/08/16,OptionsDaily_2024_08_16.csv,0.16712328767123288,202410  ,2024/10/16,0.0125,22349.33
2024/08/19,OptionsDaily_2024_08_19.csv,0.005479452054794521,202408  ,2024/08/21,0.0125,22409.63
2024/08/19,OptionsDaily_2024_08_19.csv,0.024657534246575342,202408W4  ,2024/08/28,0.0125,22409.63
2024/08/19,OptionsDaily_2024_08_19.csv,0.0821917808219178,202409  ,2024/09/18,0.0125,22409.63
